color,bestColor,contrast,compliance
#28b0e8,#800080,3.8,None
#28b0f0,#800080,3.84,None
#28b0f8,#800080,3.88,None
#28b800,#800080,3.56,None
#28b808,#800080,3.57,None
#28b810,#800080,3.57,None
#28b818,#800080,3.57,None
#28b820,#800080,3.57,None
#28b828,#800080,3.58,None
#28b830,#800080,3.58,None
#28b838,#800080,3.59,None
#28b840,#800080,3.6,None
#28b848,#800080,3.61,None
#28b850,#800080,3.62,None
#28b858,#800080,3.63,None
#28b860,#800080,3.64,None
#28b868,#800080,3.65,None
#28b870,#800080,3.67,None
#28b878,#800080,3.69,None
#28b880,#800080,3.7,None
#28b888,#800080,3.72,None
#28b890,#800080,3.74,None
#28b898,#800080,3.77,None
#28b8a0,#800080,3.79,None
#28b8a8,#800080,3.82,None
#28b8b0,#800080,3.85,None
#28b8b8,#800080,3.87,None
#28b8c0,#800080,3.91,None
#28b8c8,#800080,3.94,None
#28b8d0,#800080,3.97,None
#28b8d8,#800080,4.01,None
#28b8e0,#800080,4.05,None
#28b8e8,#800080,4.09,None
#28b8f0,#800080,4.13,None
#28b8f8,#800080,4.17,None
#28c000,#800080,3.87,None
#28c008,#800080,3.87,None
#28c010,#800080,3.87,None
#28c018,#800080,3.88,None
#28c020,#800080,3.88,None
#28c028,#800080,3.88,None
#28c030,#800080,3.89,None
#28c038,#800080,3.9,None
#28c040,#800080,3.9,None
#28c048,#800080,3.91,None
#28c050,#800080,3.92,None
#28c058,#800080,3.93,None
#28c060,#800080,3.95,None
#28c068,#800080,3.96,None
#28c070,#800080,3.98,None
#28c078,#800080,3.99,None
#28c080,#800080,4.01,None
#28c088,#800080,4.03,None
#28c090,#800080,4.05,None
#28c098,#800080,4.07,None
#28c0a0,#800080,4.1,None
#28c0a8,#800080,4.12,None
#28c0b0,#800080,4.15,None
#28c0b8,#800080,4.18,None
#28c0c0,#800080,4.21,None
#28c0c8,#800080,4.24,None
#28c0d0,#800080,4.28,None
#28c0d8,#800080,4.32,None
#28c0e0,#800080,4.35,None
#28c0e8,#800080,4.39,None
#28c0f0,#800080,4.44,None
#28c0f8,#800080,4.48,None
#28c800,#800080,4.19,None
#28c808,#800080,4.2,None
#28c810,#800080,4.2,None
#28c818,#800080,4.2,None
#28c820,#800080,4.2,None
#28c828,#800080,4.21,None
#28c830,#800080,4.21,None
#28c838,#800080,4.22,None
#28c840,#800080,4.23,None
#28c848,#800080,4.24,None
#28c850,#800080,4.25,None
#28c858,#800080,4.26,None
#28c860,#800080,4.27,None
#28c868,#800080,4.28,None
#28c870,#800080,4.3,None
#28c878,#800080,4.32,None
#28c880,#800080,4.33,None
#28c888,#800080,4.35,None
#28c890,#800080,4.38,None
#28c898,#800080,4.4,None
#28c8a0,#800080,4.42,None
#28c8a8,#800080,4.45,None
#28c8b0,#800080,4.48,None
#28c8b8,#800080,4.5,AA
#28c8c0,#800080,4.54,AA
#28c8c8,#800080,4.57,AA
#28c8d0,#800080,4.6,AA
#28c8d8,#800080,4.64,AA
#28c8e0,#800080,4.68,AA
#28c8e8,#800080,4.72,AA
#28c8f0,#800080,4.76,AA
#28c8f8,#800080,4.8,AA
#28d000,#800080,4.54,AA
#28d008,#800080,4.54,AA
#28d010,#800080,4.54,AA
#28d018,#800080,4.54,AA
#28d020,#800080,4.55,AA
#28d028,#800080,4.55,AA
#28d030,#800080,4.55,AA
#28d038,#800080,4.56,AA
#28d040,#800080,4.57,AA
#28d048,#800080,4.58,AA
#28d050,#800080,4.59,AA
#28d058,#800080,4.6,AA
#28d060,#800080,4.61,AA
#28d068,#800080,4.63,AA
#28d070,#800080,4.64,AA
#28d078,#800080,4.66,AA
#28d080,#800080,4.68,AA
#28d088,#800080,4.7,AA
#28d090,#800080,4.72,AA
#28d098,#800080,4.74,AA
#28d0a0,#800080,4.76,AA
#28d0a8,#800080,4.79,AA
#28d0b0,#800080,4.82,AA
#28d0b8,#800080,4.85,AA
#28d0c0,#800080,4.88,AA
#28d0c8,#800080,4.91,AA
#28d0d0,#800080,4.94,AA
#28d0d8,#800080,4.98,AA
#28d0e0,#800080,5.02,AA
#28d0e8,#800080,5.06,AA
#28d0f0,#800080,5.1,AA
#28d0f8,#800080,5.14,AA
#28d800,#800080,4.89,AA
#28d808,#800080,4.9,AA
#28d810,#800080,4.9,AA
#28d818,#800080,4.9,AA
#28d820,#800080,4.9,AA
#28d828,#800080,4.91,AA
#28d830,#800080,4.91,AA
#28d838,#800080,4.92,AA
#28d840,#800080,4.93,AA
#28d848,#800080,4.94,AA
#28d850,#800080,4.95,AA
#28d858,#800080,4.96,AA
#28d860,#800080,4.97,AA
#28d868,#800080,4.98,AA
#28d870,#800080,5.0,AA
#28d878,#800080,5.02,AA
#28d880,#800080,5.03,AA
#28d888,#800080,5.05,AA
#28d890,#800080,5.08,AA
#28d898,#800080,5.1,AA
#28d8a0,#800080,5.12,AA
#28d8a8,#800080,5.15,AA
#28d8b0,#800080,5.18,AA
#28d8b8,#800080,5.2,AA
#28d8c0,#800080,5.24,AA
#28d8c8,#800080,5.27,AA
#28d8d0,#800080,5.3,AA
#28d8d8,#800080,5.34,AA
#28d8e0,#800080,5.38,AA
#28d8e8,#800080,5.42,AA
#28d8f0,#800080,5.46,AA
#28d8f8,#800080,5.5,AA
#28e000,#800080,5.27,AA
#28e008,#800080,5.27,AA
#28e010,#800080,5.27,AA
#28e018,#800080,5.28,AA
#28e020,#800080,5.28,AA
#28e028,#800080,5.28,AA
#28e030,#800080,5.29,AA
#28e038,#800080,5.3,AA
#28e040,#800080,5.3,AA
#28e048,#800080,5.31,AA
#28e050,#800080,5.32,AA
#28e058,#800080,5.33,AA
#28e060,#800080,5.35,AA
#28e068,#800080,5.36,AA
#28e070,#800080,5.38,AA
#28e078,#800080,5.39,AA
#28e080,#800080,5.41,AA
#28e088,#800080,5.43,AA
#28e090,#800080,5.45,AA
#28e098,#800080,5.47,AA
#28e0a0,#800080,5.5,AA
#28e0a8,#800080,5.52,AA
#28e0b0,#800080,5.55,AA
#28e0b8,#800080,5.58,AA
#28e0c0,#800080,5.61,AA
#28e0c8,#800080,5.65,AA
#28e0d0,#800080,5.68,AA
#28e0d8,#800080,5.72,AA
#28e0e0,#800080,5.75,AA
#28e0e8,#800080,5.79,AA
#28e0f0,#800080,5.84,AA
#28e0f8,#800080,5.88,AA
#28e800,#800080,5.67,AA
#28e808,#800080,5.67,AA
#28e810,#800080,5.67,AA
#28e818,#800080,5.67,AA
#28e820,#800080,5.68,AA
#28e828,#800080,5.68,AA
#28e830,#800080,5.69,AA
#28e838,#800080,5.69,AA
#28e840,#800080,5.7,AA
#28e848,#800080,5.71,AA
#28e850,#800080,5.72,AA
#28e858,#800080,5.73,AA
#28e860,#800080,5.74,AA
#28e868,#800080,5.76,AA
#28e870,#800080,5.77,AA
#28e878,#800080,5.79,AA
#28e880,#800080,5.81,AA
#28e888,#800080,5.83,AA
#28e890,#800080,5.85,AA
#28e898,#800080,5.87,AA
#28e8a0,#800080,5.89,AA
#28e8a8,#800080,5.92,AA
#28e8b0,#800080,5.95,AA
#28e8b8,#800080,5.98,AA
#28e8c0,#800080,6.01,AA
#28e8c8,#800080,6.04,AA
#28e8d0,#800080,6.07,AA
#28e8d8,#800080,6.11,AA
#28e8e0,#800080,6.15,AA
#28e8e8,#800080,6.19,AA
#28e8f0,#800080,6.23,AA
#28e8f8,#800080,6.27,AA
#28f000,#800080,6.08,AA
#28f008,#800080,6.08,AA
#28f010,#800080,6.08,AA
#28f018,#800080,6.09,AA
#28f020,#800080,6.09,AA
#28f028,#800080,6.09,AA
#28f030,#800080,6.1,AA
#28f038,#800080,6.11,AA
#28f040,#800080,6.11,AA
#28f048,#800080,6.12,AA
#28f050,#800080,6.13,AA
#28f058,#800080,6.14,AA
#28f060,#800080,6.16,AA
#28f068,#800080,6.17,AA
#28f070,#800080,6.18,AA
#28f078,#800080,6.2,AA
#28f080,#800080,6.22,AA
#28f088,#800080,6.24,AA
#28f090,#800080,6.26,AA
#28f098,#800080,6.28,AA
#28f0a0,#800080,6.31,AA
#28f0a8,#800080,6.33,AA
#28f0b0,#800080,6.36,AA
#28f0b8,#800080,6.39,AA
#28f0c0,#800080,6.42,AA
#28f0c8,#800080,6.45,AA
#28f0d0,#800080,6.49,AA
#28f0d8,#800080,6.52,AA
#28f0e0,#800080,6.56,AA
#28f0e8,#800080,6.6,AA
#28f0f0,#800080,6.64,AA
#28f0f8,#800080,6.69,AA
#28f800,#800080,6.51,AA
#28f808,#800080,6.51,AA
#28f810,#800080,6.51,AA
#28f818,#800080,6.52,AA
#28f820,#800080,6.52,AA
#28f828,#800080,6.53,AA
#28f830,#800080,6.53,AA
#28f838,#800080,6.54,AA
#28f840,#800080,6.54,AA
#28f848,#800080,6.55,AA
#28f850,#800080,6.56,AA
#28f858,#800080,6.57,AA
#28f860,#800080,6.59,AA
#28f868,#800080,6.6,AA
#28f870,#800080,6.62,AA
#28f878,#800080,6.63,AA
#28f880,#800080,6.65,AA
#28f888,#800080,6.67,AA
#28f890,#800080,6.69,AA
#28f898,#800080,6.71,AA
#28f8a0,#800080,6.74,AA
#28f8a8,#800080,6.76,AA
#28f8b0,#800080,6.79,AA
#28f8b8,#800080,6.82,AA
#28f8c0,#800080,6.85,AA
#28f8c8,#800080,6.89,AA
#28f8d0,#800080,6.92,AA
#28f8d8,#800080,6.96,AA
#28f8e0,#800080,6.99,AA
#28f8e8,#800080,7.03,AAA
#28f8f0,#800080,7.08,AAA
#28f8f8,#800080,7.12,AAA
#300000,#ffff00,17.37,AAA
#300008,#ffff00,17.32,AAA
#300010,#ffff00,17.26,AAA
#300018,#ffff00,17.17,AAA
#300020,#ffff00,17.06,AAA
#300028,#ffff00,16.91,AAA
#300030,#ffff00,16.74,AAA
#300038,#ffff00,16.53,AAA
#300040,#ffff00,16.3,AAA
#300048,#ffff00,16.04,AAA
#300050,#ffff00,15.75,AAA
#300058,#ffff00,15.44,AAA
#300060,#ffff00,15.11,AAA
#300068,#ffff00,14.75,AAA
#300070,#ffff00,14.38,AAA
#300078,#ffff00,14.0,AAA
#300080,#ffff00,13.61,AAA
#300088,#ffff00,13.2,AAA
#300090,#ffff00,12.8,AAA
#300098,#ffff00,12.38,AAA
#3000a0,#ffff00,11.97,AAA
#3000a8,#ffff00,11.56,AAA
#3000b0,#ffff00,11.16,AAA
#3000b8,#ffff00,10.76,AAA
#3000c0,#ffff00,10.36,AAA
#3000c8,#ffff00,9.98,AAA
#3000d0,#ffff00,9.6,AAA
#3000d8,#ffff00,9.24,AAA
#3000e0,#ffff00,8.88,AAA
#3000e8,#ffff00,8.54,AAA
#3000f0,#ffff00,8.2,AAA
#3000f8,#ffff00,7.88,AAA
#300800,#ffff00,16.85,AAA
#300808,#ffff00,16.8,AAA
#300810,#ffff00,16.74,AAA
#300818,#ffff00,16.66,AAA
#300820,#ffff00,16.56,AAA
#300828,#ffff00,16.42,AAA
#300830,#ffff00,16.25,AAA
#300838,#ffff00,16.06,AAA
#300840,#ffff00,15.84,AAA
#300848,#ffff00,15.6,AAA
#300850,#ffff00,15.32,AAA
#300858,#ffff00,15.03,AAA
#300860,#ffff00,14.71,AAA
#300868,#ffff00,14.38,AAA
#300870,#ffff00,14.02,AAA
#300878,#ffff00,13.66,AAA
#300880,#ffff00,13.28,AAA
#300888,#ffff00,12.9,AAA
#300890,#ffff00,12.51,AAA
#300898,#ffff00,12.12,AAA
#3008a0,#ffff00,11.72,AAA
#3008a8,#ffff00,11.33,AAA
#3008b0,#ffff00,10.94,AAA
#3008b8,#ffff00,10.56,AAA
#3008c0,#ffff00,10.18,AAA
#3008c8,#ffff00,9.81,AAA
#3008d0,#ffff00,9.44,AAA
#3008d8,#ffff00,9.09,AAA
#3008e0,#ffff00,8.74,AAA
#3008e8,#ffff00,8.41,AAA
#3008f0,#ffff00,8.09,AAA
#3008f8,#ffff00,7.77,AAA
#301000,#ffff00,16.3,AAA
#301008,#ffff00,16.25,AAA
#301010,#ffff00,16.2,AAA
#301018,#ffff00,16.12,AAA
#301020,#ffff00,16.02,AAA
#301028,#ffff00,15.89,AAA
#301030,#ffff00,15.74,AAA
#301038,#ffff00,15.56,AAA
#301040,#ffff00,15.35,AAA
#301048,#ffff00,15.12,AAA
#301050,#ffff00,14.86,AAA
#301058,#ffff00,14.59,AAA
#301060,#ffff00,14.29,AAA
#301068,#ffff00,13.97,AAA
#301070,#ffff00,13.64,AAA
#301078,#ffff00,13.29,AAA
#301080,#ffff00,12.94,AAA
#301088,#ffff00,12.57,AAA
#301090,#ffff00,12.2,AAA
#301098,#ffff00,11.83,AAA
#3010a0,#ffff00,11.45,AAA
#3010a8,#ffff00,11.08,AAA
#3010b0,#ffff00,10.71,AAA
#3010b8,#ffff00,10.34,AAA
#3010c0,#ffff00,9.97,AAA
#3010c8,#ffff00,9.62,AAA
#3010d0,#ffff00,9.27,AAA
#3010d8,#ffff00,8.92,AAA
#3010e0,#ffff00,8.59,AAA
#3010e8,#ffff00,8.27,AAA
#3010f0,#ffff00,7.96,AAA
#3010f8,#ffff00,7.65,AAA
#301800,#ffff00,15.57,AAA
#301808,#ffff00,15.52,AAA
#301810,#ffff00,15.47,AAA
#301818,#ffff00,15.4,AAA
#301820,#ffff00,15.31,AAA
#301828,#ffff00,15.2,AAA
#301830,#ffff00,15.05,AAA
#301838,#ffff00,14.89,AAA
#301840,#ffff00,14.7,AAA
#301848,#ffff00,14.49,AAA
#301850,#ffff00,14.25,AAA
#301858,#ffff00,14.0,AAA
#301860,#ffff00,13.72,AAA
#301868,#ffff00,13.43,AAA
#301870,#ffff00,13.12,AAA
#301878,#ffff00,12.8,AAA
#301880,#ffff00,12.47,AAA
#301888,#ffff00,12.13,AAA
#301890,#ffff00,11.79,AAA
#301898,#ffff00,11.44,AAA
#3018a0,#ffff00,11.09,AAA
#3018a8,#ffff00,10.73,AAA
#3018b0,#ffff00,10.38,AAA
#3018b8,#ffff00,10.04,AAA
#3018c0,#ffff00,9.69,AAA
#3018c8,#ffff00,9.36,AAA
#3018d0,#ffff00,9.02,AAA
#3018d8,#ffff00,8.7,AAA
#3018e0,#ffff00,8.38,AAA
#3018e8,#ffff00,8.08,AAA
#3018f0,#ffff00,7.78,AAA
#3018f8,#ffff00,7.49,AAA
#302000,#ffff00,14.68,AAA
#302008,#ffff00,14.64,AAA
#302010,#ffff00,14.6,AAA
#302018,#ffff00,14.53,AAA
#302020,#ffff00,14.45,AAA
#302028,#ffff00,14.35,AAA
#302030,#ffff00,14.22,AAA
#302038,#ffff00,14.08,AAA
#302040,#ffff00,13.91,AAA
#302048,#ffff00,13.72,AAA
#302050,#ffff00,13.5,AAA
#302058,#ffff00,13.27,AAA
#302060,#ffff00,13.03,AAA
#302068,#ffff00,12.76,AAA
#302070,#ffff00,12.49,AAA
#302078,#ffff00,12.2,AAA
#302080,#ffff00,11.9,AAA
#302088,#ffff00,11.59,AAA
#302090,#ffff00,11.27,AAA
#302098,#ffff00,10.95,AAA
#3020a0,#ffff00,10.63,AAA
#3020a8,#ffff00,10.31,AAA
#3020b0,#ffff00,9.98,AAA
#3020b8,#ffff00,9.66,AAA
#3020c0,#ffff00,9.34,AAA
#3020c8,#ffff00,9.03,AAA
#3020d0,#ffff00,8.72,AAA
#3020d8,#ffff00,8.42,AAA
#3020e0,#ffff00,8.12,AAA
#3020e8,#ffff00,7.83,AAA
#3020f0,#ffff00,7.55,AAA
#3020f8,#ffff00,7.28,AAA
#302800,#ffff00,13.68,AAA
#302808,#ffff00,13.65,AAA
#302810,#ffff00,13.61,AAA
#302818,#ffff00,13.56,AAA
#302820,#ffff00,13.49,AAA
#302828,#ffff00,13.4,AAA
#302830,#ffff00,13.29,AAA
#302838,#ffff00,13.16,AAA
#302840,#ffff00,13.01,AAA
#302848,#ffff00,12.84,AAA
#302850,#ffff00,12.66,AAA
#302858,#ffff00,12.46,AAA
#302860,#ffff00,12.24,AAA
#302868,#ffff00,12.0,AAA
#302870,#ffff00,11.76,AAA
#302878,#ffff00,11.5,AAA
#302880,#ffff00,11.23,AAA
#302888,#ffff00,10.96,AAA
#302890,#ffff00,10.68,AAA
#302898,#ffff00,10.39,AAA
#3028a0,#ffff00,10.1,AAA
#3028a8,#ffff00,9.8,AAA
#3028b0,#ffff00,9.51,AAA
#3028b8,#ffff00,9.22,AAA
#3028c0,#ffff00,8.93,AAA
#3028c8,#ffff00,8.64,AAA
#3028d0,#ffff00,8.36,AAA
#3028d8,#ffff00,8.08,AAA
#3028e0,#ffff00,7.81,AAA
#3028e8,#ffff00,7.54,AAA
#3028f0,#ffff00,7.28,AAA
#3028f8,#ffff00,7.02,AAA
#303000,#ffff00,12.63,AAA
#303008,#ffff00,12.6,AAA
#303010,#ffff00,12.57,AAA
#303018,#ffff00,12.52,AAA
#303020,#ffff00,12.46,AAA
#303028,#ffff00,12.38,AAA
#303030,#ffff00,12.29,AAA
#303038,#ffff00,12.18,AAA
#303040,#ffff00,12.05,AAA
#303048,#ffff00,11.91,AAA
#303050,#ffff00,11.75,AAA
#303058,#ffff00,11.58,AAA
#303060,#ffff00,11.39,AAA
#303068,#ffff00,11.19,AAA
#303070,#ffff00,10.97,AAA
#303078,#ffff00,10.75,AAA
#303080,#ffff00,10.51,AAA
#303088,#ffff00,10.27,AAA
#303090,#ffff00,10.02,AAA
#303098,#ffff00,9.77,AAA
#3030a0,#ffff00,9.51,AAA
#3030a8,#ffff00,9.25,AAA
#3030b0,#ffff00,8.99,AAA
#3030b8,#ffff00,8.73,AAA
#3030c0,#ffff00,8.47,AAA
#3030c8,#ffff00,8.21,AAA
#3030d0,#ffff00,7.95,AAA
#3030d8,#ffff00,7.7,AAA
#3030e0,#ffff00,7.45,AAA
#3030e8,#ffff00,7.21,AAA
#3030f0,#ffff00,6.97,AA
#3030f8,#ffff00,6.73,AA
#303800,#ffff00,11.56,AAA
#303808,#ffff00,11.54,AAA
#303810,#ffff00,11.51,AAA
#303818,#ffff00,11.47,AAA
#303820,#ffff00,11.42,AAA
#303828,#ffff00,11.36,AAA
#303830,#ffff00,11.28,AAA
#303838,#ffff00,11.18,AAA
#303840,#ffff00,11.08,AAA
#303848,#ffff00,10.96,AAA
#303850,#ffff00,10.82,AAA
#303858,#ffff00,10.67,AAA
#303860,#ffff00,10.51,AAA
#303868,#ffff00,10.34,AAA
#303870,#ffff00,10.16,AAA
#303878,#ffff00,9.96,AAA
#303880,#ffff00,9.76,AAA
#303888,#ffff00,9.55,AAA
#303890,#ffff00,9.34,AAA
#303898,#ffff00,9.12,AAA
#3038a0,#ffff00,8.89,AAA
#3038a8,#ffff00,8.67,AAA
#3038b0,#ffff00,8.44,AAA
#3038b8,#ffff00,8.2,AAA
#3038c0,#ffff00,7.97,AAA
#3038c8,#ffff00,7.74,AAA
#3038d0,#ffff00,7.52,AAA
#3038d8,#ffff00,7.29,AAA
#3038e0,#ffff00,7.07,AAA
#3038e8,#ffff00,6.85,AA
#3038f0,#ffff00,6.63,AA
#3038f8,#ffff00,6.42,AA
#304000,#ffff00,10.52,AAA
#304008,#ffff00,10.5,AAA
#304010,#ffff00,10.48,AAA
#304018,#ffff00,10.45,AAA
#304020,#ffff00,10.4,AAA
#304028,#ffff00,10.35,AAA
#304030,#ffff00,10.28,AAA
#304038,#ffff00,10.21,AAA
#304040,#ffff00,10.12,AAA
#304048,#ffff00,10.02,AAA
#304050,#ffff00,9.9,AAA
#304058,#ffff00,9.78,AAA
#304060,#ffff00,9.64,AAA
#304068,#ffff00,9.5,AAA
#304070,#ffff00,9.34,AAA
#304078,#ffff00,9.18,AAA
#304080,#ffff00,9.01,AAA
#304088,#ffff00,8.83,AAA
#304090,#ffff00,8.65,AAA
#304098,#ffff00,8.46,AAA
#3040a0,#ffff00,8.26,AAA
#3040a8,#ffff00,8.07,AAA
#3040b0,#ffff00,7.87,AAA
#3040b8,#ffff00,7.67,AAA
#3040c0,#ffff00,7.46,AAA
#3040c8,#ffff00,7.26,AAA
#3040d0,#ffff00,7.06,AAA
#3040d8,#ffff00,6.86,AA
#3040e0,#ffff00,6.66,AA
#3040e8,#ffff00,6.47,AA
#3040f0,#ffff00,6.27,AA
#3040f8,#ffff00,6.08,AA
#304800,#ffff00,9.53,AAA
#304808,#ffff00,9.51,AAA
#304810,#ffff00,9.49,AAA
#304818,#ffff00,9.47,AAA
#304820,#ffff00,9.43,AAA
#304828,#ffff00,9.39,AAA
#304830,#ffff00,9.33,AAA
#304838,#ffff00,9.27,AAA
#304840,#ffff00,9.2,AAA
#304848,#ffff00,9.11,AAA
#304850,#ffff00,9.02,AAA
#304858,#ffff00,8.92,AAA
#304860,#ffff00,8.8,AAA
#304868,#ffff00,8.68,AAA
#304870,#ffff00,8.55,AAA
#304878,#ffff00,8.42,AAA
#304880,#ffff00,8.27,AAA
#304888,#ffff00,8.12,AAA
#304890,#ffff00,7.96,AAA
#304898,#ffff00,7.8,AAA
#3048a0,#ffff00,7.64,AAA
#3048a8,#ffff00,7.47,AAA
#3048b0,#ffff00,7.3,AAA
#3048b8,#ffff00,7.12,AAA
#3048c0,#ffff00,6.95,AA
#3048c8,#ffff00,6.77,AA
#3048d0,#ffff00,6.6,AA
#3048d8,#ffff00,6.42,AA
#3048e0,#ffff00,6.25,AA
#3048e8,#ffff00,6.08,AA
#3048f0,#ffff00,5.91,AA
#3048f8,#ffff00,5.74,AA
#305000,#ffff00,8.6,AAA
#305008,#ffff00,8.59,AAA
#305010,#ffff00,8.57,AAA
#305018,#ffff00,8.55,AAA
#305020,#ffff00,8.52,AAA
#305028,#ffff00,8.49,AAA
#305030,#ffff00,8.44,AAA
#305038,#ffff00,8.39,AAA
#305040,#ffff00,8.33,AAA
#305048,#ffff00,8.26,AAA
#305050,#ffff00,8.19,AAA
#305058,#ffff00,8.1,AAA
#305060,#ffff00,8.01,AAA
#305068,#ffff00,7.91,AAA
#305070,#ffff00,7.8,AAA
#305078,#ffff00,7.69,AAA
#305080,#ffff00,7.57,AAA
#305088,#ffff00,7.44,AAA
#305090,#ffff00,7.31,AAA
#305098,#ffff00,7.17,AAA
#3050a0,#ffff00,7.03,AAA
#3050a8,#ffff00,6.89,AA
#3050b0,#ffff00,6.74,AA
#3050b8,#ffff00,6.59,AA
#3050c0,#ffff00,6.44,AA
#3050c8,#ffff00,6.29,AA
#3050d0,#ffff00,6.14,AA
#3050d8,#ffff00,5.99,AA
#3050e0,#ffff00,5.84,AA
#3050e8,#ffff00,5.69,AA
#3050f0,#ffff00,5.54,AA
#3050f8,#ffff00,5.39,AA
#305800,#ffff00,7.76,AAA
#305808,#ffff00,7.74,AAA
#305810,#ffff00,7.73,AAA
#305818,#ffff00,7.72,AAA
#305820,#ffff00,7.69,AAA
#305828,#ffff00,7.66,AAA
#305830,#ffff00,7.63,AAA
#305838,#ffff00,7.58,AAA
#305840,#ffff00,7.53,AAA
#305848,#ffff00,7.48,AAA
#305850,#ffff00,7.41,AAA
#305858,#ffff00,7.35,AAA
#305860,#ffff00,7.27,AAA
#305868,#ffff00,7.19,AAA
#305870,#ffff00,7.1,AAA
#305878,#ffff00,7.0,AAA
#305880,#ffff00,6.9,AA
#305888,#ffff00,6.8,AA
#305890,#ffff00,6.69,AA
#305898,#ffff00,6.57,AA
#3058a0,#ffff00,6.46,AA
#3058a8,#ffff00,6.33,AA
#3058b0,#ffff00,6.21,AA
#3058b8,#ffff00,6.09,AA
#3058c0,#ffff00,5.96,AA
#3058c8,#ffff00,5.83,AA
#3058d0,#ffff00,5.7,AA
#3058d8,#ffff00,5.57,AA
#3058e0,#ffff00,5.44,AA
#3058e8,#ffff00,5.3,AA
#3058f0,#ffff00,5.17,AA
#3058f8,#ffff00,5.04,AA
#306000,#ffff00,6.99,AA
#306008,#ffff00,6.98,AA
#306010,#ffff00,6.97,AA
#306018,#ffff00,6.95,AA
#306020,#ffff00,6.94,AA
#306028,#ffff00,6.91,AA
#306030,#ffff00,6.88,AA
#306038,#ffff00,6.85,AA
#306040,#ffff00,6.81,AA
#306048,#ffff00,6.76,AA
#306050,#ffff00,6.71,AA
#306058,#ffff00,6.65,AA
#306060,#ffff00,6.59,AA
#306068,#ffff00,6.52,AA
#306070,#ffff00,6.45,AA
#306078,#ffff00,6.37,AA
#306080,#ffff00,6.29,AA
#306088,#ffff00,6.2,AA
#306090,#ffff00,6.11,AA
#306098,#ffff00,6.01,AA
#3060a0,#ffff00,5.91,AA
#3060a8,#ffff00,5.81,AA
#3060b0,#ffff00,5.71,AA
#3060b8,#ffff00,5.6,AA
#3060c0,#ffff00,5.49,AA
#3060c8,#ffff00,5.38,AA
#3060d0,#ffff00,5.27,AA
#3060d8,#ffff00,5.16,AA
#3060e0,#ffff00,5.05,AA
#3060e8,#ffff00,4.93,AA
#3060f0,#ffff00,4.82,AA
#3060f8,#ffff00,4.71,AA
#306800,#ffff00,6.3,AA
#306808,#ffff00,6.29,AA
#306810,#ffff00,6.28,AA
#306818,#ffff00,6.27,AA
#306820,#ffff00,6.25,AA
#306828,#ffff00,6.24,AA
#306830,#ffff00,6.21,AA
#306838,#ffff00,6.18,AA
#306840,#ffff00,6.15,AA
#306848,#ffff00,6.11,AA
#306850,#ffff00,6.07,AA
#306858,#ffff00,6.02,AA
#306860,#ffff00,5.97,AA
#306868,#ffff00,5.92,AA
#306870,#ffff00,5.86,AA
#306878,#ffff00,5.79,AA
#306880,#ffff00,5.72,AA
#306888,#ffff00,5.65,AA
#306890,#ffff00,5.57,AA
#306898,#ffff00,5.49,AA
#3068a0,#ffff00,5.41,AA
#3068a8,#ffff00,5.33,AA
#3068b0,#ffff00,5.24,AA
#3068b8,#ffff00,5.15,AA
#3068c0,#ffff00,5.06,AA
#3068c8,#ffff00,4.96,AA
#3068d0,#ffff00,4.87,AA
#3068d8,#ffff00,4.77,AA
#3068e0,#ffff00,4.68,AA
#3068e8,#ffff00,4.58,AA
#3068f0,#ffff00,4.48,None
#3068f8,#ffff00,4.38,None
#307000,#ffff00,5.68,AA
#307008,#ffff00,5.67,AA
#307010,#ffff00,5.67,AA
#307018,#ffff00,5.66,AA
#307020,#ffff00,5.65,AA
#307028,#ffff00,5.63,AA
#307030,#ffff00,5.61,AA
#307038,#ffff00,5.59,AA
#307040,#ffff00,5.56,AA
#307048,#ffff00,5.53,AA
#307050,#ffff00,5.49,AA
#307058,#ffff00,5.46,AA
#307060,#ffff00,5.41,AA
#307068,#ffff00,5.37,AA
#307070,#ffff00,5.32,AA
#307078,#ffff00,5.26,AA
#307080,#ffff00,5.21,AA
#307088,#ffff00,5.15,AA
#307090,#ffff00,5.08,AA
#307098,#ffff00,5.02,AA
#3070a0,#ffff00,4.95,AA
#3070a8,#ffff00,4.88,AA
#3070b0,#ffff00,4.8,AA
#3070b8,#ffff00,4.73,AA
#3070c0,#ffff00,4.65,AA
#3070c8,#ffff00,4.57,AA
#3070d0,#ffff00,4.49,None
#3070d8,#ffff00,4.41,None
#3070e0,#ffff00,4.33,None
#3070e8,#ffff00,4.24,None
#3070f0,#ffff00,4.16,None
#3070f8,#ffff00,4.08,None
#307800,#ffff00,5.13,AA
#307808,#ffff00,5.13,AA
#307810,#ffff00,5.12,AA
#307818,#ffff00,5.11,AA
#307820,#ffff00,5.1,AA
#307828,#ffff00,5.09,AA
#307830,#ffff00,5.07,AA
#307838,#ffff00,5.05,AA
#307840,#ffff00,5.03,AA
#307848,#ffff00,5.01,AA
#307850,#ffff00,4.98,AA
#307858,#ffff00,4.95,AA
#307860,#ffff00,4.91,AA
#307868,#ffff00,4.87,AA
#307870,#ffff00,4.83,AA
#307878,#ffff00,4.79,AA
#307880,#ffff00,4.74,AA
#307888,#ffff00,4.69,AA
#307890,#ffff00,4.64,AA
#307898,#ffff00,4.58,AA
