color,bestColor,contrast,compliance
#005838,#ffa500,4.34,None
#005840,#ffa500,4.31,None
#005848,#ffa500,4.27,None
#005850,#ffa500,4.23,None
#005858,#ffa500,4.19,None
#005860,#ffa500,4.15,None
#005868,#ffa500,4.1,None
#005870,#ffa500,4.04,None
#005878,#ffa500,3.99,None
#005880,#ffa500,3.93,None
#005888,#ffa500,3.86,None
#005890,#ffa500,3.8,None
#005898,#ffa500,3.73,None
#0058a0,#ffa500,3.66,None
#0058a8,#ffa500,3.59,None
#0058b0,#ffa500,3.52,None
#0058b8,#ffa500,3.44,None
#0058c0,#ffa500,3.37,None
#0058c8,#ffa500,3.29,None
#0058d0,#ffa500,3.22,None
#0058d8,#ffa500,3.14,None
#0058e0,#ffa500,3.06,None
#0058e8,#ffa500,2.99,None
#0058f0,#ffa500,2.91,None
#0058f8,#ffa500,2.83,None
#006000,#ffa500,3.98,None
#006008,#ffa500,3.97,None
#006010,#ffa500,3.97,None
#006018,#ffa500,3.96,None
#006020,#ffa500,3.95,None
#006028,#ffa500,3.93,None
#006030,#ffa500,3.92,None
#006038,#ffa500,3.89,None
#006040,#ffa500,3.87,None
#006048,#ffa500,3.84,None
#006050,#ffa500,3.81,None
#006058,#ffa500,3.78,None
#006060,#ffa500,3.74,None
#006068,#ffa500,3.7,None
#006070,#ffa500,3.66,None
#006078,#ffa500,3.61,None
#006080,#ffa500,3.56,None
#006088,#ffa500,3.51,None
#006090,#ffa500,3.46,None
#006098,#ffa500,3.4,None
#0060a0,#ffa500,3.34,None
#0060a8,#ffa500,3.28,None
#0060b0,#ffa500,3.22,None
#0060b8,#ffa500,3.16,None
#0060c0,#ffa500,3.1,None
#0060c8,#ffa500,3.03,None
#0060d0,#ffa500,2.97,None
#0060d8,#ffa500,2.9,None
#0060e0,#ffa500,2.84,None
#0060e8,#ffa500,2.77,None
#0060f0,#ffa500,2.7,None
#0060f8,#ffa500,2.64,None
#006800,#ffa500,3.57,None
#006808,#ffa500,3.56,None
#006810,#ffa500,3.56,None
#006818,#ffa500,3.55,None
#006820,#ffa500,3.54,None
#006828,#ffa500,3.53,None
#006830,#ffa500,3.52,None
#006838,#ffa500,3.5,None
#006840,#ffa500,3.48,None
#006848,#ffa500,3.46,None
#006850,#ffa500,3.43,None
#006858,#ffa500,3.41,None
#006860,#ffa500,3.38,None
#006868,#ffa500,3.34,None
#006870,#ffa500,3.31,None
#006878,#ffa500,3.27,None
#006880,#ffa500,3.23,None
#006888,#ffa500,3.19,None
#006890,#ffa500,3.14,None
#006898,#ffa500,3.1,None
#0068a0,#ffa500,3.05,None
#0068a8,#ffa500,3.0,None
#0068b0,#ffa500,2.95,None
#0068b8,#ffa500,2.9,None
#0068c0,#ffa500,2.84,None
#0068c8,#ffa500,2.79,None
#0068d0,#ffa500,2.73,None
#0068d8,#ffa500,2.68,None
#0068e0,#ffa500,2.62,None
#0068e8,#ffa500,2.57,None
#0068f0,#ffa500,2.51,None
#0068f8,#ffa500,2.45,None
#007000,#ffa500,3.21,None
#007008,#ffa500,3.2,None
#007010,#ffa500,3.2,None
#007018,#ffa500,3.19,None
#007020,#ffa500,3.19,None
#007028,#ffa500,3.18,None
#007030,#ffa500,3.16,None
#007038,#ffa500,3.15,None
#007040,#ffa500,3.14,None
#007048,#ffa500,3.12,None
#007050,#ffa500,3.1,None
#007058,#ffa500,3.07,None
#007060,#ffa500,3.05,None
#007068,#ffa500,3.02,None
#007070,#ffa500,2.99,None
#007078,#ffa500,2.96,None
#007080,#ffa500,2.93,None
#007088,#ffa500,2.9,None
#007090,#ffa500,2.86,None
#007098,#ffa500,2.82,None
#0070a0,#ffa500,2.78,None
#0070a8,#ffa500,2.74,None
#0070b0,#ffa500,2.7,None
#0070b8,#ffa500,2.65,None
#0070c0,#ffa500,2.61,None
#0070c8,#ffa500,2.56,None
#0070d0,#ffa500,2.51,None
#0070d8,#ffa500,2.47,None
#0070e0,#ffa500,2.42,None
#0070e8,#ffa500,2.37,None
#0070f0,#ffa500,2.32,None
#0070f8,#ffa500,2.28,None
#007800,#ffa500,2.88,None
#007808,#ffa500,2.88,None
#007810,#ffa500,2.88,None
#007818,#ffa500,2.87,None
#007820,#ffa500,2.87,None
#007828,#ffa500,2.86,None
#007830,#ffa500,2.85,None
#007838,#ffa500,2.84,None
#007840,#ffa500,2.83,None
#007848,#ffa500,2.81,None
#007850,#ffa500,2.8,None
#007858,#ffa500,2.78,None
#007860,#ffa500,2.76,None
#007868,#ffa500,2.74,None
#007870,#ffa500,2.71,None
#007878,#ffa500,2.69,None
#007880,#ffa500,2.66,None
#007888,#ffa500,2.63,None
#007890,#ffa500,2.6,None
#007898,#ffa500,2.57,None
#0078a0,#ffa500,2.54,None
#0078a8,#ffa500,2.5,None
#0078b0,#ffa500,2.47,None
#0078b8,#ffa500,2.43,None
#0078c0,#ffa500,2.39,None
#0078c8,#ffa500,2.35,None
#0078d0,#ffa500,2.31,None
#0078d8,#ffa500,2.27,None
#0078e0,#ffa500,2.23,None
#0078e8,#ffa500,2.19,None
#0078f0,#800080,2.22,None
#0078f8,#800080,2.26,None
#008000,#ffa500,2.6,None
#008008,#ffa500,2.6,None
#008010,#ffa500,2.6,None
#008018,#ffa500,2.59,None
#008020,#ffa500,2.59,None
#008028,#ffa500,2.58,None
#008030,#ffa500,2.57,None
#008038,#ffa500,2.57,None
#008040,#ffa500,2.56,None
#008048,#ffa500,2.54,None
#008050,#ffa500,2.53,None
#008058,#ffa500,2.51,None
#008060,#ffa500,2.5,None
#008068,#ffa500,2.48,None
#008070,#ffa500,2.46,None
#008078,#ffa500,2.44,None
#008080,#ffa500,2.42,None
#008088,#ffa500,2.39,None
#008090,#ffa500,2.37,None
#008098,#ffa500,2.34,None
#0080a0,#ffa500,2.31,None
#0080a8,#ffa500,2.29,None
#0080b0,#ffa500,2.26,None
#0080b8,#ffa500,2.22,None
#0080c0,#ffa500,2.19,None
#0080c8,#800080,2.21,None
#0080d0,#800080,2.24,None
#0080d8,#800080,2.28,None
#0080e0,#800080,2.32,None
#0080e8,#800080,2.36,None
#0080f0,#800080,2.4,None
#0080f8,#800080,2.44,None
#008800,#ffa500,2.35,None
#008808,#ffa500,2.35,None
#008810,#ffa500,2.35,None
#008818,#ffa500,2.34,None
#008820,#ffa500,2.34,None
#008828,#ffa500,2.34,None
#008830,#ffa500,2.33,None
#008838,#ffa500,2.32,None
#008840,#ffa500,2.31,None
#008848,#ffa500,2.3,None
#008850,#ffa500,2.29,None
#008858,#ffa500,2.28,None
#008860,#ffa500,2.27,None
#008868,#ffa500,2.25,None
#008870,#ffa500,2.24,None
#008878,#ffa500,2.22,None
#008880,#ffa500,2.2,None
#008888,#800080,2.19,None
#008890,#800080,2.21,None
#008898,#800080,2.23,None
#0088a0,#800080,2.26,None
#0088a8,#800080,2.28,None
#0088b0,#800080,2.31,None
#0088b8,#800080,2.34,None
#0088c0,#800080,2.37,None
#0088c8,#800080,2.4,None
#0088d0,#800080,2.44,None
#0088d8,#800080,2.47,None
#0088e0,#800080,2.51,None
#0088e8,#800080,2.55,None
#0088f0,#800080,2.59,None
#0088f8,#800080,2.64,None
#009000,#800080,2.24,None
#009008,#800080,2.24,None
#009010,#800080,2.24,None
#009018,#800080,2.24,None
#009020,#800080,2.25,None
#009028,#800080,2.25,None
#009030,#800080,2.26,None
#009038,#800080,2.26,None
#009040,#800080,2.27,None
#009048,#800080,2.28,None
#009050,#800080,2.29,None
#009058,#800080,2.3,None
#009060,#800080,2.31,None
#009068,#800080,2.33,None
#009070,#800080,2.34,None
#009078,#800080,2.36,None
#009080,#800080,2.38,None
#009088,#800080,2.4,None
#009090,#800080,2.42,None
#009098,#800080,2.44,None
#0090a0,#800080,2.47,None
#0090a8,#800080,2.49,None
#0090b0,#800080,2.52,None
#0090b8,#800080,2.55,None
#0090c0,#800080,2.58,None
#0090c8,#800080,2.61,None
#0090d0,#800080,2.65,None
#0090d8,#800080,2.68,None
#0090e0,#800080,2.72,None
#0090e8,#800080,2.76,None
#0090f0,#800080,2.8,None
#0090f8,#800080,2.85,None
#009800,#800080,2.46,None
#009808,#800080,2.46,None
#009810,#800080,2.47,None
#009818,#800080,2.47,None
#009820,#800080,2.47,None
#009828,#800080,2.48,None
#009830,#800080,2.48,None
#009838,#800080,2.49,None
#009840,#800080,2.5,None
#009848,#800080,2.5,None
#009850,#800080,2.51,None
#009858,#800080,2.53,None
#009860,#800080,2.54,None
#009868,#800080,2.55,None
#009870,#800080,2.57,None
#009878,#800080,2.58,None
#009880,#800080,2.6,None
#009888,#800080,2.62,None
#009890,#800080,2.64,None
#009898,#800080,2.67,None
#0098a0,#800080,2.69,None
#0098a8,#800080,2.72,None
#0098b0,#800080,2.74,None
#0098b8,#800080,2.77,None
#0098c0,#800080,2.8,None
#0098c8,#800080,2.84,None
#0098d0,#800080,2.87,None
#0098d8,#800080,2.91,None
#0098e0,#800080,2.95,None
#0098e8,#800080,2.99,None
#0098f0,#800080,3.03,None
#0098f8,#800080,3.07,None
#00a000,#800080,2.7,None
#00a008,#800080,2.71,None
#00a010,#800080,2.71,None
#00a018,#800080,2.71,None
#00a020,#800080,2.71,None
#00a028,#800080,2.72,None
#00a030,#800080,2.72,None
#00a038,#800080,2.73,None
#00a040,#800080,2.74,None
#00a048,#800080,2.75,None
#00a050,#800080,2.76,None
#00a058,#800080,2.77,None
#00a060,#800080,2.78,None
#00a068,#800080,2.79,None
#00a070,#800080,2.81,None
#00a078,#800080,2.83,None
#00a080,#800080,2.84,None
#00a088,#800080,2.86,None
#00a090,#800080,2.88,None
#00a098,#800080,2.91,None
#00a0a0,#800080,2.93,None
#00a0a8,#800080,2.96,None
#00a0b0,#800080,2.99,None
#00a0b8,#800080,3.01,None
#00a0c0,#800080,3.05,None
#00a0c8,#800080,3.08,None
#00a0d0,#800080,3.11,None
#00a0d8,#800080,3.15,None
#00a0e0,#800080,3.19,None
#00a0e8,#800080,3.23,None
#00a0f0,#800080,3.27,None
#00a0f8,#800080,3.31,None
#00a800,#800080,2.96,None
#00a808,#800080,2.96,None
#00a810,#800080,2.96,None
#00a818,#800080,2.97,None
#00a820,#800080,2.97,None
#00a828,#800080,2.97,None
#00a830,#800080,2.98,None
#00a838,#800080,2.99,None
#00a840,#800080,2.99,None
#00a848,#800080,3.0,None
#00a850,#800080,3.01,None
#00a858,#800080,3.02,None
#00a860,#800080,3.04,None
#00a868,#800080,3.05,None
#00a870,#800080,3.07,None
#00a878,#800080,3.08,None
#00a880,#800080,3.1,None
#00a888,#800080,3.12,None
#00a890,#800080,3.14,None
#00a898,#800080,3.16,None
#00a8a0,#800080,3.19,None
#00a8a8,#800080,3.21,None
#00a8b0,#800080,3.24,None
#00a8b8,#800080,3.27,None
#00a8c0,#800080,3.3,None
#00a8c8,#800080,3.33,None
#00a8d0,#800080,3.37,None
#00a8d8,#800080,3.41,None
#00a8e0,#800080,3.44,None
#00a8e8,#800080,3.48,None
#00a8f0,#800080,3.53,None
#00a8f8,#800080,3.57,None
#00b000,#800080,3.23,None
#00b008,#800080,3.24,None
#00b010,#800080,3.24,None
#00b018,#800080,3.24,None
#00b020,#800080,3.24,None
#00b028,#800080,3.25,None
#00b030,#800080,3.25,None
#00b038,#800080,3.26,None
#00b040,#800080,3.27,None
#00b048,#800080,3.28,None
#00b050,#800080,3.29,None
#00b058,#800080,3.3,None
#00b060,#800080,3.31,None
#00b068,#800080,3.32,None
#00b070,#800080,3.34,None
#00b078,#800080,3.36,None
#00b080,#800080,3.37,None
#00b088,#800080,3.39,None
#00b090,#800080,3.41,None
#00b098,#800080,3.44,None
#00b0a0,#800080,3.46,None
#00b0a8,#800080,3.49,None
#00b0b0,#800080,3.52,None
#00b0b8,#800080,3.54,None
#00b0c0,#800080,3.58,None
#00b0c8,#800080,3.61,None
#00b0d0,#800080,3.64,None
#00b0d8,#800080,3.68,None
#00b0e0,#800080,3.72,None
#00b0e8,#800080,3.76,None
#00b0f0,#800080,3.8,None
#00b0f8,#800080,3.84,None
#00b800,#800080,3.52,None
#00b808,#800080,3.53,None
#00b810,#800080,3.53,None
#00b818,#800080,3.53,None
#00b820,#800080,3.53,None
#00b828,#800080,3.54,None
#00b830,#800080,3.54,None
#00b838,#800080,3.55,None
#00b840,#800080,3.56,None
#00b848,#800080,3.57,None
#00b850,#800080,3.58,None
#00b858,#800080,3.59,None
#00b860,#800080,3.6,None
#00b868,#800080,3.61,None
#00b870,#800080,3.63,None
#00b878,#800080,3.65,None
#00b880,#800080,3.66,None
#00b888,#800080,3.68,None
#00b890,#800080,3.7,None
#00b898,#800080,3.73,None
#00b8a0,#800080,3.75,None
#00b8a8,#800080,3.78,None
#00b8b0,#800080,3.8,None
#00b8b8,#800080,3.83,None
#00b8c0,#800080,3.87,None
#00b8c8,#800080,3.9,None
#00b8d0,#800080,3.93,None
#00b8d8,#800080,3.97,None
#00b8e0,#800080,4.01,None
#00b8e8,#800080,4.05,None
#00b8f0,#800080,4.09,None
#00b8f8,#800080,4.13,None
#00c000,#800080,3.83,None
#00c008,#800080,3.83,None
#00c010,#800080,3.83,None
#00c018,#800080,3.84,None
#00c020,#800080,3.84,None
#00c028,#800080,3.84,None
#00c030,#800080,3.85,None
#00c038,#800080,3.86,None
#00c040,#800080,3.86,None
#00c048,#800080,3.87,None
#00c050,#800080,3.88,None
#00c058,#800080,3.89,None
#00c060,#800080,3.91,None
#00c068,#800080,3.92,None
#00c070,#800080,3.94,None
#00c078,#800080,3.95,None
#00c080,#800080,3.97,None
#00c088,#800080,3.99,None
#00c090,#800080,4.01,None
#00c098,#800080,4.03,None
#00c0a0,#800080,4.06,None
#00c0a8,#800080,4.08,None
#00c0b0,#800080,4.11,None
#00c0b8,#800080,4.14,None
#00c0c0,#800080,4.17,None
#00c0c8,#800080,4.2,None
#00c0d0,#800080,4.24,None
#00c0d8,#800080,4.28,None
#00c0e0,#800080,4.31,None
#00c0e8,#800080,4.35,None
#00c0f0,#800080,4.39,None
#00c0f8,#800080,4.44,None
#00c800,#800080,4.15,None
#00c808,#800080,4.16,None
#00c810,#800080,4.16,None
#00c818,#800080,4.16,None
#00c820,#800080,4.16,None
#00c828,#800080,4.17,None
#00c830,#800080,4.17,None
#00c838,#800080,4.18,None
#00c840,#800080,4.19,None
#00c848,#800080,4.2,None
#00c850,#800080,4.21,None
#00c858,#800080,4.22,None
#00c860,#800080,4.23,None
#00c868,#800080,4.24,None
#00c870,#800080,4.26,None
#00c878,#800080,4.28,None
#00c880,#800080,4.29,None
#00c888,#800080,4.31,None
#00c890,#800080,4.33,None
#00c898,#800080,4.36,None
#00c8a0,#800080,4.38,None
#00c8a8,#800080,4.41,None
#00c8b0,#800080,4.44,None
#00c8b8,#800080,4.46,None
#00c8c0,#800080,4.5,None
#00c8c8,#800080,4.53,AA
#00c8d0,#800080,4.56,AA
#00c8d8,#800080,4.6,AA
#00c8e0,#800080,4.64,AA
#00c8e8,#800080,4.68,AA
#00c8f0,#800080,4.72,AA
