color,bestColor,contrast,compliance
#303050,#ffa500,6.39,AA
#303060,#ffa500,6.19,AA
#303070,#ffa500,5.97,AA
#303080,#ffa500,5.72,AA
#303090,#ffa500,5.45,AA
#3030a0,#ffa500,5.17,AA
#3030b0,#ffa500,4.89,AA
#3030c0,#ffa500,4.6,AA
#3030d0,#ffa500,4.32,None
#3030e0,#ffa500,4.05,None
#3030f0,#ffa500,3.79,None
#304000,#ffa500,5.72,AA
#304010,#ffa500,5.7,AA
#304020,#ffa500,5.66,AA
#304030,#ffa500,5.59,AA
#304040,#ffa500,5.5,AA
#304050,#ffa500,5.38,AA
#304060,#ffa500,5.24,AA
#304070,#ffa500,5.08,AA
#304080,#ffa500,4.9,AA
#304090,#ffa500,4.7,AA
#3040a0,#ffa500,4.49,None
#3040b0,#ffa500,4.28,None
#3040c0,#ffa500,4.06,None
#3040d0,#ffa500,3.84,None
#3040e0,#ffa500,3.62,None
#3040f0,#ffa500,3.41,None
#305000,#ffa500,4.68,AA
#305010,#ffa500,4.66,AA
#305020,#ffa500,4.64,AA
#305030,#ffa500,4.59,AA
#305040,#ffa500,4.53,AA
#305050,#ffa500,4.45,None
#305060,#ffa500,4.35,None
#305070,#ffa500,4.24,None
#305080,#ffa500,4.11,None
#305090,#ffa500,3.97,None
#3050a0,#ffa500,3.82,None
#3050b0,#ffa500,3.67,None
#3050c0,#ffa500,3.5,None
#3050d0,#ffa500,3.34,None
#3050e0,#ffa500,3.17,None
#3050f0,#ffa500,3.01,None
#306000,#ffa500,3.8,None
#306010,#ffa500,3.79,None
#306020,#ffa500,3.77,None
#306030,#ffa500,3.74,None
#306040,#ffa500,3.7,None
#306050,#ffa500,3.65,None
#306060,#ffa500,3.58,None
#306070,#ffa500,3.51,None
#306080,#ffa500,3.42,None
#306090,#ffa500,3.32,None
#3060a0,#ffa500,3.22,None
#3060b0,#ffa500,3.1,None
#3060c0,#ffa500,2.99,None
#3060d0,#ffa500,2.87,None
#3060e0,#ffa500,2.74,None
#3060f0,#ffa500,2.62,None
#307000,#ffa500,3.09,None
#307010,#ffa500,3.08,None
#307020,#ffa500,3.07,None
#307030,#ffa500,3.05,None
#307040,#ffa500,3.02,None
#307050,#ffa500,2.99,None
#307060,#ffa500,2.94,None
#307070,#ffa500,2.89,None
#307080,#ffa500,2.83,None
#307090,#ffa500,2.76,None
#3070a0,#ffa500,2.69,None
#3070b0,#ffa500,2.61,None
#3070c0,#ffa500,2.53,None
#3070d0,#ffa500,2.44,None
#3070e0,#ffa500,2.35,None
#3070f0,#ffa500,2.26,None
#308000,#ffa500,2.52,None
#308010,#ffa500,2.52,None
#308020,#ffa500,2.51,None
#308030,#ffa500,2.5,None
#308040,#ffa500,2.48,None
#308050,#ffa500,2.46,None
#308060,#ffa500,2.43,None
#308070,#ffa500,2.39,None
#308080,#ffa500,2.35,None
#308090,#ffa500,2.3,None
#3080a0,#ffa500,2.25,None
#3080b0,#ffa500,2.2,None
#3080c0,#800080,2.23,None
#3080d0,#800080,2.3,None
#3080e0,#800080,2.37,None
#3080f0,#800080,2.45,None
#309000,#800080,2.29,None
#309010,#800080,2.3,None
#309020,#800080,2.3,None
#309030,#800080,2.31,None
#309040,#800080,2.33,None
#309050,#800080,2.35,None
#309060,#800080,2.37,None
#309070,#800080,2.4,None
#309080,#800080,2.43,None
#309090,#800080,2.47,None
#3090a0,#800080,2.52,None
#3090b0,#800080,2.58,None
#3090c0,#800080,2.64,None
#3090d0,#800080,2.7,None
#3090e0,#800080,2.78,None
#3090f0,#800080,2.86,None
#30a000,#800080,2.76,None
#30a010,#800080,2.76,None
#30a020,#800080,2.77,None
#30a030,#800080,2.78,None
#30a040,#800080,2.79,None
#30a050,#800080,2.81,None
#30a060,#800080,2.84,None
#30a070,#800080,2.87,None
#30a080,#800080,2.9,None
#30a090,#800080,2.94,None
#30a0a0,#800080,2.99,None
#30a0b0,#800080,3.04,None
#30a0c0,#800080,3.1,None
#30a0d0,#800080,3.17,None
#30a0e0,#800080,3.24,None
#30a0f0,#800080,3.32,None
#30b000,#800080,3.29,None
#30b010,#800080,3.29,None
#30b020,#800080,3.3,None
#30b030,#800080,3.31,None
#30b040,#800080,3.32,None
#30b050,#800080,3.34,None
#30b060,#800080,3.37,None
#30b070,#800080,3.4,None
#30b080,#800080,3.43,None
#30b090,#800080,3.47,None
#30b0a0,#800080,3.52,None
#30b0b0,#800080,3.57,None
#30b0c0,#800080,3.63,None
#30b0d0,#800080,3.7,None
#30b0e0,#800080,3.77,None
#30b0f0,#800080,3.85,None
#30c000,#800080,3.89,None
#30c010,#800080,3.89,None
#30c020,#800080,3.9,None
#30c030,#800080,3.91,None
#30c040,#800080,3.92,None
#30c050,#800080,3.94,None
#30c060,#800080,3.96,None
#30c070,#800080,3.99,None
#30c080,#800080,4.03,None
#30c090,#800080,4.07,None
#30c0a0,#800080,4.11,None
#30c0b0,#800080,4.17,None
#30c0c0,#800080,4.23,None
#30c0d0,#800080,4.3,None
#30c0e0,#800080,4.37,None
#30c0f0,#800080,4.45,None
#30d000,#800080,4.55,AA
#30d010,#800080,4.55,AA
#30d020,#800080,4.56,AA
#30d030,#800080,4.57,AA
#30d040,#800080,4.58,AA
#30d050,#800080,4.6,AA
#30d060,#800080,4.63,AA
#30d070,#800080,4.66,AA
#30d080,#800080,4.69,AA
#30d090,#800080,4.73,AA
#30d0a0,#800080,4.78,AA
#30d0b0,#800080,4.83,AA
#30d0c0,#800080,4.89,AA
#30d0d0,#800080,4.96,AA
#30d0e0,#800080,5.03,AA
#30d0f0,#800080,5.12,AA
#30e000,#800080,5.29,AA
#30e010,#800080,5.29,AA
#30e020,#800080,5.3,AA
#30e030,#800080,5.31,AA
#30e040,#800080,5.32,AA
#30e050,#800080,5.34,AA
#30e060,#800080,5.36,AA
#30e070,#800080,5.39,AA
#30e080,#800080,5.43,AA
#30e090,#800080,5.47,AA
#30e0a0,#800080,5.51,AA
#30e0b0,#800080,5.57,AA
#30e0c0,#800080,5.63,AA
#30e0d0,#800080,5.7,AA
#30e0e0,#800080,5.77,AA
#30e0f0,#800080,5.85,AA
#30f000,#800080,6.1,AA
#30f010,#800080,6.1,AA
#30f020,#800080,6.1,AA
#30f030,#800080,6.11,AA
#30f040,#800080,6.13,AA
#30f050,#800080,6.15,AA
#30f060,#800080,6.17,AA
#30f070,#800080,6.2,AA
#30f080,#800080,6.24,AA
#30f090,#800080,6.28,AA
#30f0a0,#800080,6.32,AA
#30f0b0,#800080,6.38,AA
#30f0c0,#800080,6.44,AA
#30f0d0,#800080,6.5,AA
#30f0e0,#800080,6.58,AA
#30f0f0,#800080,6.66,AA
#400000,#ffa500,8.73,AAA
#400010,#ffa500,8.68,AAA
#400020,#ffa500,8.58,AAA
#400030,#ffa500,8.44,AAA
#400040,#ffa500,8.23,AAA
#400050,#ffa500,7.97,AAA
#400060,#ffa500,7.67,AAA
#400070,#ffa500,7.32,AAA
#400080,#ffa500,6.95,AA
#400090,#ffa500,6.56,AA
#4000a0,#ffa500,6.16,AA
#4000b0,#ffa500,5.76,AA
#4000c0,#ffa500,5.37,AA
#4000d0,#ffa500,5.0,AA
#4000e0,#ffa500,4.63,AA
#4000f0,#ffa500,4.29,None
#401000,#ffa500,8.23,AAA
#401010,#ffa500,8.18,AAA
#401020,#ffa500,8.1,AAA
#401030,#ffa500,7.97,AAA
#401040,#ffa500,7.78,AAA
#401050,#ffa500,7.55,AAA
#401060,#ffa500,7.28,AAA
#401070,#ffa500,6.97,AA
#401080,#ffa500,6.63,AA
#401090,#ffa500,6.27,AA
#4010a0,#ffa500,5.91,AA
#4010b0,#ffa500,5.54,AA
#4010c0,#ffa500,5.18,AA
#4010d0,#ffa500,4.83,AA
#4010e0,#ffa500,4.49,None
#4010f0,#ffa500,4.17,None
#402000,#ffa500,7.46,AAA
#402010,#ffa500,7.43,AAA
#402020,#ffa500,7.36,AAA
#402030,#ffa500,7.25,AAA
#402040,#ffa500,7.1,AAA
#402050,#ffa500,6.9,AA
#402060,#ffa500,6.67,AA
#402070,#ffa500,6.41,AA
#402080,#ffa500,6.12,AA
#402090,#ffa500,5.82,AA
#4020a0,#ffa500,5.5,AA
#4020b0,#ffa500,5.18,AA
#4020c0,#ffa500,4.87,AA
#4020d0,#ffa500,4.55,AA
#4020e0,#ffa500,4.25,None
#4020f0,#ffa500,3.96,None
#403000,#ffa500,6.48,AA
#403010,#ffa500,6.45,AA
#403020,#ffa500,6.4,AA
#403030,#ffa500,6.32,AA
#403040,#ffa500,6.2,AA
#403050,#ffa500,6.05,AA
#403060,#ffa500,5.88,AA
#403070,#ffa500,5.67,AA
#403080,#ffa500,5.45,AA
#403090,#ffa500,5.2,AA
#4030a0,#ffa500,4.95,AA
#4030b0,#ffa500,4.69,AA
#4030c0,#ffa500,4.43,None
#4030d0,#ffa500,4.17,None
#4030e0,#ffa500,3.91,None
#4030f0,#ffa500,3.67,None
#404000,#ffa500,5.45,AA
#404010,#ffa500,5.43,AA
#404020,#ffa500,5.39,AA
#404030,#ffa500,5.33,AA
#404040,#ffa500,5.25,AA
#404050,#ffa500,5.14,AA
#404060,#ffa500,5.02,AA
#404070,#ffa500,4.87,AA
#404080,#ffa500,4.7,AA
#404090,#ffa500,4.52,AA
#4040a0,#ffa500,4.32,None
#4040b0,#ffa500,4.12,None
#4040c0,#ffa500,3.92,None
#4040d0,#ffa500,3.72,None
#4040e0,#ffa500,3.51,None
#4040f0,#ffa500,3.31,None
#405000,#ffa500,4.5,None
#405010,#ffa500,4.48,None
#405020,#ffa500,4.46,None
#405030,#ffa500,4.42,None
#405040,#ffa500,4.36,None
#405050,#ffa500,4.29,None
#405060,#ffa500,4.2,None
#405070,#ffa500,4.09,None
#405080,#ffa500,3.97,None
#405090,#ffa500,3.84,None
#4050a0,#ffa500,3.7,None
#4050b0,#ffa500,3.55,None
#4050c0,#ffa500,3.4,None
#4050d0,#ffa500,3.25,None
#4050e0,#ffa500,3.09,None
#4050f0,#ffa500,2.93,None
#406000,#ffa500,3.68,None
#406010,#ffa500,3.67,None
#406020,#ffa500,3.65,None
#406030,#ffa500,3.62,None
#406040,#ffa500,3.59,None
#406050,#ffa500,3.54,None
#406060,#ffa500,3.48,None
#406070,#ffa500,3.4,None
#406080,#ffa500,3.32,None
#406090,#ffa500,3.23,None
#4060a0,#ffa500,3.13,None
#4060b0,#ffa500,3.02,None
#4060c0,#ffa500,2.91,None
#4060d0,#ffa500,2.8,None
#4060e0,#ffa500,2.68,None
#4060f0,#ffa500,2.56,None
#407000,#ffa500,3.01,None
#407010,#ffa500,3.0,None
#407020,#ffa500,2.99,None
#407030,#ffa500,2.97,None
#407040,#ffa500,2.95,None
#407050,#ffa500,2.91,None
#407060,#ffa500,2.87,None
#407070,#ffa500,2.82,None
#407080,#ffa500,2.76,None
#407090,#ffa500,2.7,None
#4070a0,#ffa500,2.63,None
#4070b0,#ffa500,2.55,None
#4070c0,#ffa500,2.47,None
#4070d0,#ffa500,2.39,None
#4070e0,#ffa500,2.31,None
#4070f0,#ffa500,2.22,None
#408000,#ffa500,2.47,None
#408010,#ffa500,2.47,None
#408020,#ffa500,2.46,None
#408030,#ffa500,2.45,None
#408040,#ffa500,2.43,None
#408050,#ffa500,2.41,None
#408060,#ffa500,2.38,None
#408070,#ffa500,2.34,None
#408080,#ffa500,2.3,None
#408090,#ffa500,2.26,None
#4080a0,#ffa500,2.21,None
#4080b0,#800080,2.21,None
#4080c0,#800080,2.27,None
#4080d0,#800080,2.34,None
#4080e0,#800080,2.41,None
#4080f0,#800080,2.5,None
#409000,#800080,2.34,None
#409010,#800080,2.34,None
#409020,#800080,2.34,None
#409030,#800080,2.35,None
#409040,#800080,2.37,None
#409050,#800080,2.39,None
#409060,#800080,2.41,None
#409070,#800080,2.44,None
#409080,#800080,2.48,None
#409090,#800080,2.52,None
#4090a0,#800080,2.56,None
#4090b0,#800080,2.62,None
#4090c0,#800080,2.68,None
#4090d0,#800080,2.74,None
#4090e0,#800080,2.82,None
#4090f0,#800080,2.9,None
#40a000,#800080,2.8,None
#40a010,#800080,2.8,None
#40a020,#800080,2.81,None
#40a030,#800080,2.82,None
#40a040,#800080,2.83,None
#40a050,#800080,2.85,None
#40a060,#800080,2.88,None
#40a070,#800080,2.91,None
#40a080,#800080,2.94,None
#40a090,#800080,2.98,None
#40a0a0,#800080,3.03,None
#40a0b0,#800080,3.08,None
#40a0c0,#800080,3.14,None
#40a0d0,#800080,3.21,None
#40a0e0,#800080,3.28,None
#40a0f0,#800080,3.37,None
#40b000,#800080,3.33,None
#40b010,#800080,3.34,None
#40b020,#800080,3.34,None
#40b030,#800080,3.35,None
#40b040,#800080,3.36,None
#40b050,#800080,3.38,None
#40b060,#800080,3.41,None
#40b070,#800080,3.44,None
#40b080,#800080,3.47,None
#40b090,#800080,3.51,None
#40b0a0,#800080,3.56,None
#40b0b0,#800080,3.61,None
#40b0c0,#800080,3.67,None
#40b0d0,#800080,3.74,None
#40b0e0,#800080,3.81,None
#40b0f0,#800080,3.9,None
#40c000,#800080,3.93,None
#40c010,#800080,3.93,None
#40c020,#800080,3.94,None
#40c030,#800080,3.95,None
#40c040,#800080,3.96,None
#40c050,#800080,3.98,None
#40c060,#800080,4.0,None
#40c070,#800080,4.03,None
#40c080,#800080,4.07,None
#40c090,#800080,4.11,None
#40c0a0,#800080,4.16,None
#40c0b0,#800080,4.21,None
#40c0c0,#800080,4.27,None
#40c0d0,#800080,4.34,None
#40c0e0,#800080,4.41,None
#40c0f0,#800080,4.49,None
#40d000,#800080,4.59,AA
#40d010,#800080,4.6,AA
#40d020,#800080,4.6,AA
#40d030,#800080,4.61,AA
#40d040,#800080,4.63,AA
#40d050,#800080,4.64,AA
#40d060,#800080,4.67,AA
#40d070,#800080,4.7,AA
#40d080,#800080,4.73,AA
#40d090,#800080,4.77,AA
#40d0a0,#800080,4.82,AA
#40d0b0,#800080,4.87,AA
#40d0c0,#800080,4.93,AA
#40d0d0,#800080,5.0,AA
#40d0e0,#800080,5.08,AA
#40d0f0,#800080,5.16,AA
#40e000,#800080,5.33,AA
#40e010,#800080,5.33,AA
#40e020,#800080,5.34,AA
#40e030,#800080,5.35,AA
#40e040,#800080,5.36,AA
#40e050,#800080,5.38,AA
#40e060,#800080,5.4,AA
#40e070,#800080,5.43,AA
#40e080,#800080,5.47,AA
#40e090,#800080,5.51,AA
#40e0a0,#800080,5.56,AA
#40e0b0,#800080,5.61,AA
#40e0c0,#800080,5.67,AA
#40e0d0,#800080,5.74,AA
#40e0e0,#800080,5.81,AA
#40e0f0,#800080,5.89,AA
#40f000,#800080,6.14,AA
#40f010,#800080,6.14,AA
#40f020,#800080,6.15,AA
#40f030,#800080,6.16,AA
#40f040,#800080,6.17,AA
#40f050,#800080,6.19,AA
#40f060,#800080,6.21,AA
#40f070,#800080,6.24,AA
#40f080,#800080,6.28,AA
#40f090,#800080,6.32,AA
#40f0a0,#800080,6.36,AA
#40f0b0,#800080,6.42,AA
#40f0c0,#800080,6.48,AA
#40f0d0,#800080,6.55,AA
#40f0e0,#800080,6.62,AA
#40f0f0,#800080,6.7,AA
#500000,#ffa500,7.93,AAA
#500010,#ffa500,7.89,AAA
#500020,#ffa500,7.81,AAA
#500030,#ffa500,7.68,AAA
#500040,#ffa500,7.51,AAA
#500050,#ffa500,7.3,AAA
#500060,#ffa500,7.04,AAA
#500070,#ffa500,6.75,AA
#500080,#ffa500,6.43,AA
#500090,#ffa500,6.1,AA
#5000a0,#ffa500,5.75,AA
#5000b0,#ffa500,5.4,AA
#5000c0,#ffa500,5.06,AA
#5000d0,#ffa500,4.72,AA
#5000e0,#ffa500,4.4,None
#5000f0,#ffa500,4.09,None
#501000,#ffa500,7.51,AAA
#501010,#ffa500,7.47,AAA
#501020,#ffa500,7.4,AAA
#501030,#ffa500,7.29,AAA
#501040,#ffa500,7.14,AAA
#501050,#ffa500,6.95,AA
#501060,#ffa500,6.71,AA
#501070,#ffa500,6.45,AA
#501080,#ffa500,6.16,AA
#501090,#ffa500,5.85,AA
#5010a0,#ffa500,5.53,AA
#5010b0,#ffa500,5.21,AA
#5010c0,#ffa500,4.89,AA
#5010d0,#ffa500,4.57,AA
#5010e0,#ffa500,4.27,None
#5010f0,#ffa500,3.98,None
#502000,#ffa500,6.87,AA
#502010,#ffa500,6.84,AA
#502020,#ffa500,6.78,AA
#502030,#ffa500,6.69,AA
#502040,#ffa500,6.56,AA
#502050,#ffa500,6.39,AA
#502060,#ffa500,6.19,AA
#502070,#ffa500,5.97,AA
#502080,#ffa500,5.72,AA
#502090,#ffa500,5.45,AA
#5020a0,#ffa500,5.17,AA
#5020b0,#ffa500,4.89,AA
#5020c0,#ffa500,4.61,AA
#5020d0,#ffa500,4.33,None
#5020e0,#ffa500,4.05,None
#5020f0,#ffa500,3.79,None
#503000,#ffa500,6.03,AA
#503010,#ffa500,6.0,AA
#503020,#ffa500,5.96,AA
#503030,#ffa500,5.89,AA
#503040,#ffa500,5.79,AA
#503050,#ffa500,5.66,AA
#503060,#ffa500,5.5,AA
#503070,#ffa500,5.32,AA
#503080,#ffa500,5.12,AA
#503090,#ffa500,4.91,AA
#5030a0,#ffa500,4.68,AA
#5030b0,#ffa500,4.45,None
#5030c0,#ffa500,4.21,None
#5030d0,#ffa500,3.98,None
#5030e0,#ffa500,3.74,None
#5030f0,#ffa500,3.52,None
#504000,#ffa500,5.13,AA
#504010,#ffa500,5.11,AA
#504020,#ffa500,5.08,AA
#504030,#ffa500,5.02,AA
#504040,#ffa500,4.95,AA
#504050,#ffa500,4.86,AA
#504060,#ffa500,4.74,AA
#504070,#ffa500,4.61,AA
#504080,#ffa500,4.46,None
#504090,#ffa500,4.29,None
#5040a0,#ffa500,4.12,None
#5040b0,#ffa500,3.94,None
#5040c0,#ffa500,3.75,None
#5040d0,#ffa500,3.56,None
#5040e0,#ffa500,3.38,None
#5040f0,#ffa500,3.19,None
#505000,#ffa500,4.27,None
#505010,#ffa500,4.26,None
#505020,#ffa500,4.24,None
#505030,#ffa500,4.2,None
#505040,#ffa500,4.15,None
#505050,#ffa500,4.08,None
#505060,#ffa500,4.0,None
#505070,#ffa500,3.91,None
#505080,#ffa500,3.8,None
#505090,#ffa500,3.68,None
#5050a0,#ffa500,3.55,None
#5050b0,#ffa500,3.41,None
#5050c0,#ffa500,3.27,None
#5050d0,#ffa500,3.13,None
#5050e0,#ffa500,2.98,None
#5050f0,#ffa500,2.84,None
#506000,#ffa500,3.53,None
#506010,#ffa500,3.52,None
#506020,#ffa500,3.5,None
#506030,#ffa500,3.48,None
#506040,#ffa500,3.44,None
#506050,#ffa500,3.4,None
#506060,#ffa500,3.34,None
#506070,#ffa500,3.27,None
#506080,#ffa500,3.2,None
#506090,#ffa500,3.11,None
#5060a0,#ffa500,3.02,None
#5060b0,#ffa500,2.92,None
#5060c0,#ffa500,2.82,None
#5060d0,#ffa500,2.71,None
#5060e0,#ffa500,2.6,None
#5060f0,#ffa500,2.49,None
#507000,#ffa500,2.91,None
#507010,#ffa500,2.9,None
#507020,#ffa500,2.89,None
#507030,#ffa500,2.87,None
#507040,#ffa500,2.85,None
#507050,#ffa500,2.82,None
#507060,#ffa500,2.78,None
#507070,#ffa500,2.73,None
#507080,#ffa500,2.68,None
#507090,#ffa500,2.62,None
#5070a0,#ffa500,2.55,None
#5070b0,#ffa500,2.48,None
#5070c0,#ffa500,2.41,None
#5070d0,#ffa500,2.33,None
#5070e0,#ffa500,2.25,None
#5070f0,#800080,2.21,None
#508000,#ffa500,2.4,None
#508010,#ffa500,2.4,None
#508020,#ffa500,2.39,None
#508030,#ffa500,2.38,None
#508040,#ffa500,2.36,None
#508050,#ffa500,2.34,None
#508060,#ffa500,2.31,None
#508070,#ffa500,2.28,None
#508080,#ffa500,2.24,None
#508090,#ffa500,2.2,None
#5080a0,#800080,2.21,None
#5080b0,#800080,2.27,None
#5080c0,#800080,2.33,None
#5080d0,#800080,2.39,None
#5080e0,#800080,2.47,None
#5080f0,#800080,2.55,None
#509000,#800080,2.39,None
#509010,#800080,2.39,None
#509020,#800080,2.4,None
#509030,#800080,2.41,None
#509040,#800080,2.42,None
#509050,#800080,2.44,None
#509060,#800080,2.47,None
#509070,#800080,2.5,None
#509080,#800080,2.53,None
#509090,#800080,2.57,None
#5090a0,#800080,2.62,None
#5090b0,#800080,2.67,None
#5090c0,#800080,2.73,None
#5090d0,#800080,2.8,None
#5090e0,#800080,2.87,None
#5090f0,#800080,2.96,None
#50a000,#800080,2.86,None
#50a010,#800080,2.86,None
#50a020,#800080,2.87,None
#50a030,#800080,2.88,None
#50a040,#800080,2.89,None
#50a050,#800080,2.91,None
#50a060,#800080,2.93,None
#50a070,#800080,2.96,None
#50a080,#800080,3.0,None
#50a090,#800080,3.04,None
#50a0a0,#800080,3.08,None
#50a0b0,#800080,3.14,None
#50a0c0,#800080,3.2,None
#50a0d0,#800080,3.27,None
#50a0e0,#800080,3.34,None
#50a0f0,#800080,3.42,None
#50b000,#800080,3.39,None
#50b010,#800080,3.39,None
#50b020,#800080,3.4,None
#50b030,#800080,3.41,None
#50b040,#800080,3.42,None
#50b050,#800080,3.44,None
#50b060,#800080,3.46,None
#50b070,#800080,3.49,None
#50b080,#800080,3.53,None
#50b090,#800080,3.57,None
#50b0a0,#800080,3.61,None
#50b0b0,#800080,3.67,None
#50b0c0,#800080,3.73,None
#50b0d0,#800080,3.8,None
#50b0e0,#800080,3.87,None
#50b0f0,#800080,3.95,None
#50c000,#800080,3.98,None
#50c010,#800080,3.99,None
#50c020,#800080,3.99,None
#50c030,#800080,4.0,None
#50c040,#800080,4.02,None
#50c050,#800080,4.04,None
#50c060,#800080,4.06,None
#50c070,#800080,4.09,None
#50c080,#800080,4.12,None
#50c090,#800080,4.16,None
#50c0a0,#800080,4.21,None
#50c0b0,#800080,4.26,None
#50c0c0,#800080,4.32,None
#50c0d0,#800080,4.39,None
#50c0e0,#800080,4.47,None
#50c0f0,#800080,4.55,AA
#50d000,#800080,4.65,AA
#50d010,#800080,4.65,AA
#50d020,#800080,4.66,AA
#50d030,#800080,4.67,AA
#50d040,#800080,4.68,AA
#50d050,#800080,4.7,AA
#50d060,#800080,4.72,AA
#50d070,#800080,4.75,AA
#50d080,#800080,4.79,AA
#50d090,#800080,4.83,AA
#50d0a0,#800080,4.88,AA
#50d0b0,#800080,4.93,AA
#50d0c0,#800080,4.99,AA
#50d0d0,#800080,5.06,AA
#50d0e0,#800080,5.13,AA
#50d0f0,#800080,5.21,AA
#50e000,#800080,5.38,AA
#50e010,#800080,5.39,AA
#50e020,#800080,5.39,AA
#50e030,#800080,5.4,AA
#50e040,#800080,5.42,AA
#50e050,#800080,5.44,AA
#50e060,#800080,5.46,AA
#50e070,#800080,5.49,AA
#50e080,#800080,5.52,AA
#50e090,#800080,5.56,AA
#50e0a0,#800080,5.61,AA
#50e0b0,#800080,5.66,AA
#50e0c0,#800080,5.73,AA
#50e0d0,#800080,5.79,AA
#50e0e0,#800080,5.87,AA
#50e0f0,#800080,5.95,AA
#50f000,#800080,6.19,AA
#50f010,#800080,6.2,AA
#50f020,#800080,6.2,AA
#50f030,#800080,6.21,AA
#50f040,#800080,6.23,AA
#50f050,#800080,6.24,AA
#50f060,#800080,6.27,AA
#50f070,#800080,6.3,AA
#50f080,#800080,6.33,AA
#50f090,#800080,6.37,AA
#50f0a0,#800080,6.42,AA
#50f0b0,#800080,6.47,AA
#50f0c0,#800080,6.53,AA
#50f0d0,#800080,6.6,AA
#50f0e0,#800080,6.67,AA
#50f0f0,#800080,6.76,AA
#600000,#ffa500,7.1,AAA
#600010,#ffa500,7.07,AAA
#600020,#ffa500,7.0,AAA
#600030,#ffa500,6.91,AA
#600040,#ffa500,6.77,AA
#600050,#ffa500,6.59,AA
#600060,#ffa500,6.38,AA
#600070,#ffa500,6.14,AA
#600080,#ffa500,5.88,AA
#600090,#ffa500,5.6,AA
#6000a0,#ffa500,5.3,AA
#6000b0,#ffa500,5.01,AA
#6000c0,#ffa500,4.71,AA
#6000d0,#ffa500,4.42,None
#6000e0,#ffa500,4.13,None
#6000f0,#ffa500,3.86,None
#601000,#ffa500,6.77,AA
#601010,#ffa500,6.73,AA
#601020,#ffa500,6.68,AA
#601030,#ffa500,6.59,AA
#601040,#ffa500,6.46,AA
#601050,#ffa500,6.3,AA
#601060,#ffa500,6.11,AA
#601070,#ffa500,5.89,AA
#601080,#ffa500,5.65,AA
#601090,#ffa500,5.39,AA
#6010a0,#ffa500,5.11,AA
#6010b0,#ffa500,4.84,AA
#6010c0,#ffa500,4.56,AA
#6010d0,#ffa500,4.28,None
#6010e0,#ffa500,4.02,None
#6010f0,#ffa500,3.76,None
#602000,#ffa500,6.24,AA
#602010,#ffa500,6.21,AA
#602020,#ffa500,6.17,AA
#602030,#ffa500,6.09,AA
#602040,#ffa500,5.98,AA
#602050,#ffa500,5.84,AA
#602060,#ffa500,5.68,AA
#602070,#ffa500,5.49,AA
#602080,#ffa500,5.28,AA
#602090,#ffa500,5.05,AA
#6020a0,#ffa500,4.81,AA
#6020b0,#ffa500,4.56,AA
#6020c0,#ffa500,4.31,None
#6020d0,#ffa500,4.07,None
#6020e0,#ffa500,3.82,None
#6020f0,#ffa500,3.59,None
#603000,#ffa500,5.54,AA
#603010,#ffa500,5.52,AA
#603020,#ffa500,5.48,AA
#603030,#ffa500,5.42,AA
#603040,#ffa500,5.33,AA
#603050,#ffa500,5.22,AA
#603060,#ffa500,5.09,AA
#603070,#ffa500,4.94,AA
#603080,#ffa500,4.76,AA
#603090,#ffa500,4.58,AA
#6030a0,#ffa500,4.38,None
#6030b0,#ffa500,4.18,None
#6030c0,#ffa500,3.97,None
#6030d0,#ffa500,3.76,None
#6030e0,#ffa500,3.55,None
#6030f0,#ffa500,3.35,None
#604000,#ffa500,4.77,AA
#604010,#ffa500,4.75,AA
#604020,#ffa500,4.72,AA
#604030,#ffa500,4.68,AA
#604040,#ffa500,4.61,AA
#604050,#ffa500,4.53,AA
#604060,#ffa500,4.43,None
#604070,#ffa500,4.31,None
#604080,#ffa500,4.18,None
#604090,#ffa500,4.04,None
#6040a0,#ffa500,3.88,None
#6040b0,#ffa500,3.72,None
#6040c0,#ffa500,3.55,None
#6040d0,#ffa500,3.38,None
#6040e0,#ffa500,3.22,None
#6040f0,#ffa500,3.05,None
#605000,#ffa500,4.02,None
#605010,#ffa500,4.01,None
#605020,#ffa500,3.99,None
#605030,#ffa500,3.96,None
#605040,#ffa500,3.91,None
#605050,#ffa500,3.85,None
#605060,#ffa500,3.78,None
#605070,#ffa500,3.69,None
#605080,#ffa500,3.6,None
#605090,#ffa500,3.49,None
#6050a0,#ffa500,3.37,None
#6050b0,#ffa500,3.25,None
#6050c0,#ffa500,3.12,None
#6050d0,#ffa500,2.99,None
#6050e0,#ffa500,2.86,None
#6050f0,#ffa500,2.72,None
#606000,#ffa500,3.35,None
#606010,#ffa500,3.35,None
#606020,#ffa500,3.33,None
#606030,#ffa500,3.31,None
#606040,#ffa500,3.28,None
#606050,#ffa500,3.24,None
#606060,#ffa500,3.18,None
#606070,#ffa500,3.12,None
#606080,#ffa500,3.05,None
#606090,#ffa500,2.98,None
#6060a0,#ffa500,2.89,None
#6060b0,#ffa500,2.8,None
#6060c0,#ffa500,2.7,None
#6060d0,#ffa500,2.61,None
#6060e0,#ffa500,2.5,None
#6060f0,#ffa500,2.4,None
#607000,#ffa500,2.79,None
#607010,#ffa500,2.78,None
#607020,#ffa500,2.77,None
#607030,#ffa500,2.76,None
#607040,#ffa500,2.73,None
#607050,#ffa500,2.71,None
#607060,#ffa500,2.67,None
#607070,#ffa500,2.63,None
#607080,#ffa500,2.58,None
#607090,#ffa500,2.52,None
