color,bestColor,contrast,compliance
#300090,#ffffff,13.74,AAA
#3000a0,#ffffff,12.86,AAA
#3000b0,#ffffff,11.98,AAA
#3000c0,#ffffff,11.13,AAA
#3000d0,#ffffff,10.31,AAA
#3000e0,#ffffff,9.54,AAA
#3000f0,#ffffff,8.81,AAA
#301000,#ffffff,17.5,AAA
#301010,#ffffff,17.39,AAA
#301020,#ffffff,17.2,AAA
#301030,#ffffff,16.9,AAA
#301040,#ffffff,16.49,AAA
#301050,#ffffff,15.96,AAA
#301060,#ffffff,15.34,AAA
#301070,#ffffff,14.65,AAA
#301080,#ffffff,13.89,AAA
#301090,#ffffff,13.1,AAA
#3010a0,#ffffff,12.3,AAA
#3010b0,#ffffff,11.5,AAA
#3010c0,#ffffff,10.71,AAA
#3010d0,#ffffff,9.95,AAA
#3010e0,#ffffff,9.23,AAA
#3010f0,#ffffff,8.54,AAA
#302000,#ffffff,15.76,AAA
#302010,#ffffff,15.67,AAA
#302020,#ffffff,15.52,AAA
#302030,#ffffff,15.27,AAA
#302040,#ffffff,14.93,AAA
#302050,#ffffff,14.5,AAA
#302060,#ffffff,13.99,AAA
#302070,#ffffff,13.41,AAA
#302080,#ffffff,12.77,AAA
#302090,#ffffff,12.1,AAA
#3020a0,#ffffff,11.41,AAA
#3020b0,#ffffff,10.72,AAA
#3020c0,#ffffff,10.03,AAA
#3020d0,#ffffff,9.36,AAA
#3020e0,#ffffff,8.72,AAA
#3020f0,#ffffff,8.11,AAA
#303000,#ffffff,13.56,AAA
#303010,#ffffff,13.5,AAA
#303020,#ffffff,13.38,AAA
#303030,#ffffff,13.2,AAA
#303040,#ffffff,12.94,AAA
#303050,#ffffff,12.62,AAA
#303060,#ffffff,12.23,AAA
#303070,#ffffff,11.78,AAA
#303080,#ffffff,11.29,AAA
#303090,#ffffff,10.76,AAA
#3030a0,#ffffff,10.21,AAA
#3030b0,#ffffff,9.65,AAA
#3030c0,#ffffff,9.09,AAA
#3030d0,#ffffff,8.54,AAA
#3030e0,#ffffff,8.0,AAA
#3030f0,#ffffff,7.48,AAA
#304000,#ffffff,11.3,AAA
#304010,#ffffff,11.25,AAA
#304020,#ffffff,11.17,AAA
#304030,#ffffff,11.04,AAA
#304040,#ffffff,10.86,AAA
#304050,#ffffff,10.63,AAA
#304060,#ffffff,10.36,AAA
#304070,#ffffff,10.03,AAA
#304080,#ffffff,9.67,AAA
#304090,#ffffff,9.28,AAA
#3040a0,#ffffff,8.87,AAA
#3040b0,#ffffff,8.45,AAA
#3040c0,#ffffff,8.01,AAA
#3040d0,#ffffff,7.58,AAA
#3040e0,#ffffff,7.15,AAA
#3040f0,#ffffff,6.74,AA
#305000,#ffffff,9.24,AAA
#305010,#ffffff,9.21,AAA
#305020,#ffffff,9.15,AAA
#305030,#ffffff,9.07,AAA
#305040,#ffffff,8.95,AAA
#305050,#ffffff,8.79,AAA
#305060,#ffffff,8.6,AAA
#305070,#ffffff,8.38,AAA
#305080,#ffffff,8.12,AAA
#305090,#ffffff,7.85,AAA
#3050a0,#ffffff,7.55,AAA
#3050b0,#ffffff,7.24,AAA
#3050c0,#ffffff,6.92,AA
#3050d0,#ffffff,6.6,AA
#3050e0,#ffffff,6.27,AA
#3050f0,#ffffff,5.95,AA
#306000,#ffffff,7.5,AAA
#306010,#ffffff,7.48,AAA
#306020,#ffffff,7.45,AAA
#306030,#ffffff,7.39,AAA
#306040,#ffffff,7.31,AAA
#306050,#ffffff,7.2,AAA
#306060,#ffffff,7.08,AAA
#306070,#ffffff,6.92,AA
#306080,#ffffff,6.75,AA
#306090,#ffffff,6.56,AA
#3060a0,#ffffff,6.35,AA
#3060b0,#ffffff,6.13,AA
#3060c0,#ffffff,5.9,AA
#3060d0,#ffffff,5.66,AA
#3060e0,#ffffff,5.42,AA
#3060f0,#ffffff,5.18,AA
#307000,#ffffff,6.1,AA
#307010,#ffffff,6.09,AA
#307020,#ffffff,6.06,AA
#307030,#ffffff,6.02,AA
#307040,#ffffff,5.97,AA
#307050,#ffffff,5.9,AA
#307060,#ffffff,5.81,AA
#307070,#ffffff,5.71,AA
#307080,#ffffff,5.59,AA
#307090,#ffffff,5.46,AA
#3070a0,#ffffff,5.32,AA
#3070b0,#ffffff,5.16,AA
#3070c0,#ffffff,4.99,AA
#3070d0,#ffffff,4.82,AA
#3070e0,#ffffff,4.65,AA
#3070f0,#000000,4.7,AA
#308000,#ffffff,4.98,AA
#308010,#ffffff,4.98,AA
#308020,#ffffff,4.96,AA
#308030,#ffffff,4.93,AA
#308040,#ffffff,4.9,AA
#308050,#ffffff,4.85,AA
#308060,#ffffff,4.79,AA
#308070,#ffffff,4.72,AA
#308080,#ffffff,4.64,AA
#308090,#000000,4.62,AA
#3080a0,#000000,4.72,AA
#3080b0,#000000,4.84,AA
#3080c0,#000000,4.97,AA
#3080d0,#000000,5.12,AA
#3080e0,#000000,5.29,AA
#3080f0,#000000,5.47,AA
#309000,#000000,5.11,AA
#309010,#000000,5.12,AA
#309020,#000000,5.14,AA
#309030,#000000,5.16,AA
#309040,#000000,5.19,AA
#309050,#000000,5.23,AA
#309060,#000000,5.28,AA
#309070,#000000,5.35,AA
#309080,#000000,5.43,AA
#309090,#000000,5.52,AA
#3090a0,#000000,5.62,AA
#3090b0,#000000,5.74,AA
#3090c0,#000000,5.88,AA
#3090d0,#000000,6.03,AA
#3090e0,#000000,6.19,AA
#3090f0,#000000,6.37,AA
#30a000,#000000,6.15,AA
#30a010,#000000,6.16,AA
#30a020,#000000,6.17,AA
#30a030,#000000,6.2,AA
#30a040,#000000,6.23,AA
#30a050,#000000,6.27,AA
#30a060,#000000,6.32,AA
#30a070,#000000,6.39,AA
#30a080,#000000,6.47,AA
#30a090,#000000,6.56,AA
#30a0a0,#000000,6.66,AA
#30a0b0,#000000,6.78,AA
#30a0c0,#000000,6.92,AA
#30a0d0,#000000,7.06,AAA
#30a0e0,#000000,7.23,AAA
#30a0f0,#000000,7.41,AAA
#30b000,#000000,7.34,AAA
#30b010,#000000,7.34,AAA
#30b020,#000000,7.36,AAA
#30b030,#000000,7.38,AAA
#30b040,#000000,7.41,AAA
#30b050,#000000,7.45,AAA
#30b060,#000000,7.5,AAA
#30b070,#000000,7.57,AAA
#30b080,#000000,7.65,AAA
#30b090,#000000,7.74,AAA
#30b0a0,#000000,7.84,AAA
#30b0b0,#000000,7.96,AAA
#30b0c0,#000000,8.1,AAA
#30b0d0,#000000,8.25,AAA
#30b0e0,#000000,8.41,AAA
#30b0f0,#000000,8.59,AAA
#30c000,#000000,8.67,AAA
#30c010,#000000,8.67,AAA
#30c020,#000000,8.69,AAA
#30c030,#000000,8.71,AAA
#30c040,#000000,8.74,AAA
#30c050,#000000,8.78,AAA
#30c060,#000000,8.83,AAA
#30c070,#000000,8.9,AAA
#30c080,#000000,8.98,AAA
#30c090,#000000,9.07,AAA
#30c0a0,#000000,9.17,AAA
#30c0b0,#000000,9.29,AAA
#30c0c0,#000000,9.43,AAA
#30c0d0,#000000,9.58,AAA
#30c0e0,#000000,9.74,AAA
#30c0f0,#000000,9.92,AAA
#30d000,#000000,10.15,AAA
#30d010,#000000,10.16,AAA
#30d020,#000000,10.17,AAA
#30d030,#000000,10.19,AAA
#30d040,#000000,10.22,AAA
#30d050,#000000,10.26,AAA
#30d060,#000000,10.32,AAA
#30d070,#000000,10.38,AAA
#30d080,#000000,10.46,AAA
#30d090,#000000,10.55,AAA
#30d0a0,#000000,10.66,AAA
#30d0b0,#000000,10.77,AAA
#30d0c0,#000000,10.91,AAA
#30d0d0,#000000,11.06,AAA
#30d0e0,#000000,11.22,AAA
#30d0f0,#000000,11.41,AAA
#30e000,#000000,11.79,AAA
#30e010,#000000,11.8,AAA
#30e020,#000000,11.81,AAA
#30e030,#000000,11.83,AAA
#30e040,#000000,11.86,AAA
#30e050,#000000,11.9,AAA
#30e060,#000000,11.96,AAA
#30e070,#000000,12.02,AAA
#30e080,#000000,12.1,AAA
#30e090,#000000,12.19,AAA
#30e0a0,#000000,12.3,AAA
#30e0b0,#000000,12.41,AAA
#30e0c0,#000000,12.55,AAA
#30e0d0,#000000,12.7,AAA
#30e0e0,#000000,12.86,AAA
#30e0f0,#000000,13.05,AAA
#30f000,#000000,13.59,AAA
#30f010,#000000,13.6,AAA
#30f020,#000000,13.61,AAA
#30f030,#000000,13.63,AAA
#30f040,#000000,13.66,AAA
#30f050,#000000,13.71,AAA
#30f060,#000000,13.76,AAA
#30f070,#000000,13.82,AAA
#30f080,#000000,13.9,AAA
#30f090,#000000,13.99,AAA
#30f0a0,#000000,14.1,AAA
#30f0b0,#000000,14.22,AAA
#30f0c0,#000000,14.35,AAA
#30f0d0,#000000,14.5,AAA
#30f0e0,#000000,14.67,AAA
#30f0f0,#000000,14.85,AAA
#400000,#ffffff,17.24,AAA
#400010,#ffffff,17.14,AAA
#400020,#ffffff,16.95,AAA
#400030,#ffffff,16.66,AAA
#400040,#ffffff,16.25,AAA
#400050,#ffffff,15.74,AAA
#400060,#ffffff,15.14,AAA
#400070,#ffffff,14.46,AAA
#400080,#ffffff,13.73,AAA
#400090,#ffffff,12.96,AAA
#4000a0,#ffffff,12.17,AAA
#4000b0,#ffffff,11.38,AAA
#4000c0,#ffffff,10.61,AAA
#4000d0,#ffffff,9.86,AAA
#4000e0,#ffffff,9.15,AAA
#4000f0,#ffffff,8.48,AAA
#401000,#ffffff,16.25,AAA
#401010,#ffffff,16.16,AAA
#401020,#ffffff,15.99,AAA
#401030,#ffffff,15.73,AAA
#401040,#ffffff,15.37,AAA
#401050,#ffffff,14.92,AAA
#401060,#ffffff,14.37,AAA
#401070,#ffffff,13.76,AAA
#401080,#ffffff,13.09,AAA
#401090,#ffffff,12.39,AAA
#4010a0,#ffffff,11.67,AAA
#4010b0,#ffffff,10.94,AAA
#4010c0,#ffffff,10.23,AAA
#4010d0,#ffffff,9.53,AAA
#4010e0,#ffffff,8.87,AAA
#4010f0,#ffffff,8.23,AAA
#402000,#ffffff,14.74,AAA
#402010,#ffffff,14.66,AAA
#402020,#ffffff,14.53,AAA
#402030,#ffffff,14.31,AAA
#402040,#ffffff,14.01,AAA
#402050,#ffffff,13.63,AAA
#402060,#ffffff,13.18,AAA
#402070,#ffffff,12.66,AAA
#402080,#ffffff,12.09,AAA
#402090,#ffffff,11.49,AAA
#4020a0,#ffffff,10.87,AAA
#4020b0,#ffffff,10.24,AAA
#4020c0,#ffffff,9.61,AAA
#4020d0,#ffffff,8.99,AAA
#4020e0,#ffffff,8.4,AAA
#4020f0,#ffffff,7.83,AAA
#403000,#ffffff,12.8,AAA
#403010,#ffffff,12.74,AAA
#403020,#ffffff,12.64,AAA
#403030,#ffffff,12.47,AAA
#403040,#ffffff,12.25,AAA
#403050,#ffffff,11.95,AAA
#403060,#ffffff,11.6,AAA
#403070,#ffffff,11.2,AAA
#403080,#ffffff,10.76,AAA
#403090,#ffffff,10.28,AAA
#4030a0,#ffffff,9.77,AAA
#4030b0,#ffffff,9.26,AAA
#4030c0,#ffffff,8.74,AAA
#4030d0,#ffffff,8.23,AAA
#4030e0,#ffffff,7.73,AAA
#4030f0,#ffffff,7.24,AAA
#404000,#ffffff,10.76,AAA
#404010,#ffffff,10.72,AAA
#404020,#ffffff,10.65,AAA
#404030,#ffffff,10.53,AAA
#404040,#ffffff,10.37,AAA
#404050,#ffffff,10.16,AAA
#404060,#ffffff,9.9,AAA
#404070,#ffffff,9.61,AAA
#404080,#ffffff,9.28,AAA
#404090,#ffffff,8.92,AAA
#4040a0,#ffffff,8.54,AAA
#4040b0,#ffffff,8.14,AAA
#4040c0,#ffffff,7.74,AAA
#4040d0,#ffffff,7.34,AAA
#4040e0,#ffffff,6.94,AA
#4040f0,#ffffff,6.54,AA
#405000,#ffffff,8.88,AAA
#405010,#ffffff,8.85,AAA
#405020,#ffffff,8.8,AAA
#405030,#ffffff,8.72,AAA
#405040,#ffffff,8.61,AAA
#405050,#ffffff,8.46,AAA
#405060,#ffffff,8.29,AAA
#405070,#ffffff,8.08,AAA
#405080,#ffffff,7.84,AAA
#405090,#ffffff,7.59,AAA
#4050a0,#ffffff,7.31,AAA
#4050b0,#ffffff,7.02,AAA
#4050c0,#ffffff,6.72,AA
#4050d0,#ffffff,6.41,AA
#4050e0,#ffffff,6.1,AA
#4050f0,#ffffff,5.8,AA
#406000,#ffffff,7.26,AAA
#406010,#ffffff,7.24,AAA
#406020,#ffffff,7.21,AAA
#406030,#ffffff,7.16,AAA
#406040,#ffffff,7.08,AAA
#406050,#ffffff,6.98,AA
#406060,#ffffff,6.86,AA
#406070,#ffffff,6.72,AA
#406080,#ffffff,6.56,AA
#406090,#ffffff,6.38,AA
#4060a0,#ffffff,6.18,AA
#4060b0,#ffffff,5.97,AA
#4060c0,#ffffff,5.75,AA
#4060d0,#ffffff,5.52,AA
#4060e0,#ffffff,5.29,AA
#4060f0,#ffffff,5.06,AA
#407000,#ffffff,5.94,AA
#407010,#ffffff,5.93,AA
#407020,#ffffff,5.9,AA
#407030,#ffffff,5.87,AA
#407040,#ffffff,5.82,AA
#407050,#ffffff,5.75,AA
#407060,#ffffff,5.67,AA
#407070,#ffffff,5.57,AA
#407080,#ffffff,5.46,AA
#407090,#ffffff,5.33,AA
#4070a0,#ffffff,5.19,AA
#4070b0,#ffffff,5.04,AA
#4070c0,#ffffff,4.89,AA
#4070d0,#ffffff,4.72,AA
#4070e0,#000000,4.61,AA
#4070f0,#000000,4.79,AA
#408000,#ffffff,4.88,AA
#408010,#ffffff,4.87,AA
#408020,#ffffff,4.85,AA
#408030,#ffffff,4.83,AA
#408040,#ffffff,4.79,AA
#408050,#ffffff,4.75,AA
#408060,#ffffff,4.69,AA
#408070,#ffffff,4.63,AA
#408080,#000000,4.62,AA
#408090,#000000,4.71,AA
#4080a0,#000000,4.81,AA
#4080b0,#000000,4.93,AA
#4080c0,#000000,5.07,AA
#4080d0,#000000,5.22,AA
#4080e0,#000000,5.38,AA
#4080f0,#000000,5.56,AA
#409000,#000000,5.21,AA
#409010,#000000,5.21,AA
#409020,#000000,5.23,AA
#409030,#000000,5.25,AA
#409040,#000000,5.28,AA
#409050,#000000,5.32,AA
#409060,#000000,5.38,AA
#409070,#000000,5.44,AA
#409080,#000000,5.52,AA
#409090,#000000,5.61,AA
#4090a0,#000000,5.71,AA
#4090b0,#000000,5.83,AA
#4090c0,#000000,5.97,AA
#4090d0,#000000,6.12,AA
#4090e0,#000000,6.28,AA
#4090f0,#000000,6.47,AA
#40a000,#000000,6.25,AA
#40a010,#000000,6.25,AA
#40a020,#000000,6.27,AA
#40a030,#000000,6.29,AA
#40a040,#000000,6.32,AA
#40a050,#000000,6.36,AA
#40a060,#000000,6.42,AA
#40a070,#000000,6.48,AA
#40a080,#000000,6.56,AA
#40a090,#000000,6.65,AA
#40a0a0,#000000,6.75,AA
#40a0b0,#000000,6.87,AA
#40a0c0,#000000,7.01,AAA
#40a0d0,#000000,7.16,AAA
#40a0e0,#000000,7.32,AAA
#40a0f0,#000000,7.5,AAA
#40b000,#000000,7.43,AAA
#40b010,#000000,7.44,AAA
#40b020,#000000,7.45,AAA
#40b030,#000000,7.47,AAA
#40b040,#000000,7.5,AAA
#40b050,#000000,7.54,AAA
#40b060,#000000,7.6,AAA
#40b070,#000000,7.66,AAA
#40b080,#000000,7.74,AAA
#40b090,#000000,7.83,AAA
#40b0a0,#000000,7.94,AAA
#40b0b0,#000000,8.06,AAA
#40b0c0,#000000,8.19,AAA
#40b0d0,#000000,8.34,AAA
#40b0e0,#000000,8.5,AAA
#40b0f0,#000000,8.69,AAA
#40c000,#000000,8.76,AAA
#40c010,#000000,8.77,AAA
#40c020,#000000,8.78,AAA
#40c030,#000000,8.8,AAA
#40c040,#000000,8.83,AAA
#40c050,#000000,8.87,AAA
#40c060,#000000,8.93,AAA
#40c070,#000000,8.99,AAA
#40c080,#000000,9.07,AAA
#40c090,#000000,9.16,AAA
#40c0a0,#000000,9.27,AAA
#40c0b0,#000000,9.38,AAA
#40c0c0,#000000,9.52,AAA
#40c0d0,#000000,9.67,AAA
#40c0e0,#000000,9.83,AAA
#40c0f0,#000000,10.02,AAA
#40d000,#000000,10.24,AAA
#40d010,#000000,10.25,AAA
#40d020,#000000,10.26,AAA
#40d030,#000000,10.28,AAA
#40d040,#000000,10.31,AAA
#40d050,#000000,10.36,AAA
#40d060,#000000,10.41,AAA
#40d070,#000000,10.47,AAA
#40d080,#000000,10.55,AAA
#40d090,#000000,10.64,AAA
#40d0a0,#000000,10.75,AAA
#40d0b0,#000000,10.87,AAA
#40d0c0,#000000,11.0,AAA
#40d0d0,#000000,11.15,AAA
#40d0e0,#000000,11.32,AAA
#40d0f0,#000000,11.5,AAA
#40e000,#000000,11.88,AAA
#40e010,#000000,11.89,AAA
#40e020,#000000,11.9,AAA
#40e030,#000000,11.92,AAA
#40e040,#000000,11.95,AAA
#40e050,#000000,12.0,AAA
#40e060,#000000,12.05,AAA
#40e070,#000000,12.11,AAA
#40e080,#000000,12.19,AAA
#40e090,#000000,12.28,AAA
#40e0a0,#000000,12.39,AAA
#40e0b0,#000000,12.51,AAA
#40e0c0,#000000,12.64,AAA
#40e0d0,#000000,12.79,AAA
#40e0e0,#000000,12.96,AAA
#40e0f0,#000000,13.14,AAA
#40f000,#000000,13.68,AAA
#40f010,#000000,13.69,AAA
#40f020,#000000,13.7,AAA
#40f030,#000000,13.72,AAA
#40f040,#000000,13.76,AAA
#40f050,#000000,13.8,AAA
#40f060,#000000,13.85,AAA
#40f070,#000000,13.92,AAA
#40f080,#000000,13.99,AAA
#40f090,#000000,14.08,AAA
#40f0a0,#000000,14.19,AAA
#40f0b0,#000000,14.31,AAA
#40f0c0,#000000,14.44,AAA
#40f0d0,#000000,14.59,AAA
#40f0e0,#000000,14.76,AAA
#40f0f0,#000000,14.94,AAA
#500000,#ffffff,15.66,AAA
#500010,#ffffff,15.57,AAA
#500020,#ffffff,15.42,AAA
#500030,#ffffff,15.18,AAA
#500040,#ffffff,14.84,AAA
#500050,#ffffff,14.41,AAA
#500060,#ffffff,13.91,AAA
#500070,#ffffff,13.33,AAA
#500080,#ffffff,12.71,AAA
#500090,#ffffff,12.04,AAA
#5000a0,#ffffff,11.36,AAA
#5000b0,#ffffff,10.67,AAA
#5000c0,#ffffff,9.99,AAA
#5000d0,#ffffff,9.33,AAA
#5000e0,#ffffff,8.69,AAA
#5000f0,#ffffff,8.08,AAA
#501000,#ffffff,14.84,AAA
#501010,#ffffff,14.76,AAA
#501020,#ffffff,14.62,AAA
#501030,#ffffff,14.4,AAA
#501040,#ffffff,14.1,AAA
#501050,#ffffff,13.72,AAA
#501060,#ffffff,13.26,AAA
#501070,#ffffff,12.73,AAA
#501080,#ffffff,12.16,AAA
#501090,#ffffff,11.55,AAA
#5010a0,#ffffff,10.92,AAA
#5010b0,#ffffff,10.28,AAA
#5010c0,#ffffff,9.65,AAA
#5010d0,#ffffff,9.03,AAA
#5010e0,#ffffff,8.43,AAA
#5010f0,#ffffff,7.85,AAA
#502000,#ffffff,13.57,AAA
#502010,#ffffff,13.5,AAA
#502020,#ffffff,13.39,AAA
#502030,#ffffff,13.2,AAA
#502040,#ffffff,12.95,AAA
#502050,#ffffff,12.62,AAA
#502060,#ffffff,12.23,AAA
#502070,#ffffff,11.79,AAA
#502080,#ffffff,11.29,AAA
#502090,#ffffff,10.77,AAA
#5020a0,#ffffff,10.22,AAA
#5020b0,#ffffff,9.66,AAA
#5020c0,#ffffff,9.1,AAA
#5020d0,#ffffff,8.54,AAA
#5020e0,#ffffff,8.0,AAA
#5020f0,#ffffff,7.48,AAA
#503000,#ffffff,11.91,AAA
#503010,#ffffff,11.86,AAA
#503020,#ffffff,11.77,AAA
#503030,#ffffff,11.62,AAA
#503040,#ffffff,11.43,AAA
#503050,#ffffff,11.17,AAA
#503060,#ffffff,10.87,AAA
#503070,#ffffff,10.51,AAA
#503080,#ffffff,10.12,AAA
#503090,#ffffff,9.69,AAA
#5030a0,#ffffff,9.25,AAA
#5030b0,#ffffff,8.78,AAA
#5030c0,#ffffff,8.32,AAA
#5030d0,#ffffff,7.85,AAA
#5030e0,#ffffff,7.39,AAA
#5030f0,#ffffff,6.95,AA
#504000,#ffffff,10.12,AAA
#504010,#ffffff,10.09,AAA
#504020,#ffffff,10.02,AAA
#504030,#ffffff,9.92,AAA
#504040,#ffffff,9.77,AAA
#504050,#ffffff,9.59,AAA
#504060,#ffffff,9.36,AAA
#504070,#ffffff,9.1,AAA
#504080,#ffffff,8.8,AAA
#504090,#ffffff,8.48,AAA
#5040a0,#ffffff,8.13,AAA
#5040b0,#ffffff,7.77,AAA
#5040c0,#ffffff,7.41,AAA
#5040d0,#ffffff,7.03,AAA
#5040e0,#ffffff,6.66,AA
#5040f0,#ffffff,6.3,AA
#505000,#ffffff,8.44,AAA
#505010,#ffffff,8.41,AAA
#505020,#ffffff,8.37,AAA
#505030,#ffffff,8.3,AAA
#505040,#ffffff,8.19,AAA
#505050,#ffffff,8.06,AAA
#505060,#ffffff,7.9,AAA
#505070,#ffffff,7.71,AAA
#505080,#ffffff,7.5,AAA
#505090,#ffffff,7.26,AAA
#5050a0,#ffffff,7.01,AAA
#5050b0,#ffffff,6.74,AA
#5050c0,#ffffff,6.46,AA
#5050d0,#ffffff,6.18,AA
#5050e0,#ffffff,5.89,AA
#5050f0,#ffffff,5.6,AA
#506000,#ffffff,6.97,AA
#506010,#ffffff,6.95,AA
#506020,#ffffff,6.92,AA
#506030,#ffffff,6.87,AA
#506040,#ffffff,6.8,AA
#506050,#ffffff,6.71,AA
#506060,#ffffff,6.6,AA
#506070,#ffffff,6.47,AA
#506080,#ffffff,6.31,AA
#506090,#ffffff,6.15,AA
#5060a0,#ffffff,5.96,AA
#5060b0,#ffffff,5.77,AA
#5060c0,#ffffff,5.56,AA
#5060d0,#ffffff,5.35,AA
#5060e0,#ffffff,5.13,AA
#5060f0,#ffffff,4.92,AA
#507000,#ffffff,5.74,AA
#507010,#ffffff,5.73,AA
#507020,#ffffff,5.71,AA
#507030,#ffffff,5.67,AA
#507040,#ffffff,5.63,AA
#507050,#ffffff,5.56,AA
#507060,#ffffff,5.49,AA
#507070,#ffffff,5.39,AA
#507080,#ffffff,5.29,AA
#507090,#ffffff,5.17,AA
#5070a0,#ffffff,5.04,AA
#5070b0,#ffffff,4.9,AA
#5070c0,#ffffff,4.75,AA
#5070d0,#ffffff,4.6,AA
#5070e0,#000000,4.74,AA
#5070f0,#000000,4.92,AA
#508000,#ffffff,4.74,AA
#508010,#ffffff,4.73,AA
#508020,#ffffff,4.72,AA
#508030,#ffffff,4.7,AA
#508040,#ffffff,4.66,AA
#508050,#ffffff,4.62,AA
#508060,#000000,4.6,AA
#508070,#000000,4.66,AA
#508080,#000000,4.74,AA
#508090,#000000,4.83,AA
#5080a0,#000000,4.94,AA
#5080b0,#000000,5.06,AA
#5080c0,#000000,5.19,AA
#5080d0,#000000,5.34,AA
#5080e0,#000000,5.51,AA
#5080f0,#000000,5.69,AA
#509000,#000000,5.33,AA
#509010,#000000,5.34,AA
#509020,#000000,5.35,AA
#509030,#000000,5.37,AA
#509040,#000000,5.4,AA
#509050,#000000,5.45,AA
#509060,#000000,5.5,AA
#509070,#000000,5.56,AA
#509080,#000000,5.64,AA
#509090,#000000,5.73,AA
#5090a0,#000000,5.84,AA
#5090b0,#000000,5.96,AA
#5090c0,#000000,6.09,AA
#5090d0,#000000,6.24,AA
#5090e0,#000000,6.41,AA
#5090f0,#000000,6.59,AA
#50a000,#000000,6.37,AA
#50a010,#000000,6.38,AA
#50a020,#000000,6.39,AA
#50a030,#000000,6.41,AA
#50a040,#000000,6.44,AA
#50a050,#000000,6.49,AA
#50a060,#000000,6.54,AA
#50a070,#000000,6.6,AA
#50a080,#000000,6.68,AA
#50a090,#000000,6.77,AA
#50a0a0,#000000,6.88,AA
#50a0b0,#000000,7.0,AA
#50a0c0,#000000,7.13,AAA
#50a0d0,#000000,7.28,AAA
#50a0e0,#000000,7.45,AAA
#50a0f0,#000000,7.63,AAA
#50b000,#000000,7.55,AAA
#50b010,#000000,7.56,AAA
#50b020,#000000,7.57,AAA
#50b030,#000000,7.59,AAA
#50b040,#000000,7.63,AAA
#50b050,#000000,7.67,AAA
#50b060,#000000,7.72,AAA
#50b070,#000000,7.79,AAA
#50b080,#000000,7.86,AAA
#50b090,#000000,7.95,AAA
#50b0a0,#000000,8.06,AAA
#50b0b0,#000000,8.18,AAA
#50b0c0,#000000,8.31,AAA
#50b0d0,#000000,8.46,AAA
#50b0e0,#000000,8.63,AAA
#50b0f0,#000000,8.81,AAA
#50c000,#000000,8.88,AAA
#50c010,#000000,8.89,AAA
#50c020,#000000,8.9,AAA
#50c030,#000000,8.92,AAA
#50c040,#000000,8.95,AAA
#50c050,#000000,9.0,AAA
#50c060,#000000,9.05,AAA
#50c070,#000000,9.11,AAA
#50c080,#000000,9.19,AAA
#50c090,#000000,9.28,AAA
#50c0a0,#000000,9.39,AAA
#50c0b0,#000000,9.51,AAA
#50c0c0,#000000,9.64,AAA
#50c0d0,#000000,9.79,AAA
#50c0e0,#000000,9.96,AAA
#50c0f0,#000000,10.14,AAA
#50d000,#000000,10.36,AAA
#50d010,#000000,10.37,AAA
#50d020,#000000,10.38,AAA
#50d030,#000000,10.41,AAA
#50d040,#000000,10.44,AAA
#50d050,#000000,10.48,AAA
#50d060,#000000,10.53,AAA
#50d070,#000000,10.6,AAA
#50d080,#000000,10.68,AAA
#50d090,#000000,10.77,AAA
#50d0a0,#000000,10.87,AAA
#50d0b0,#000000,10.99,AAA
#50d0c0,#000000,11.12,AAA
#50d0d0,#000000,11.27,AAA
#50d0e0,#000000,11.44,AAA
#50d0f0,#000000,11.62,AAA
#50e000,#000000,12.0,AAA
#50e010,#000000,12.01,AAA
#50e020,#000000,12.02,AAA
#50e030,#000000,12.05,AAA
#50e040,#000000,12.08,AAA
#50e050,#000000,12.12,AAA
#50e060,#000000,12.17,AAA
#50e070,#000000,12.24,AAA
#50e080,#000000,12.32,AAA
#50e090,#000000,12.41,AAA
#50e0a0,#000000,12.51,AAA
#50e0b0,#000000,12.63,AAA
#50e0c0,#000000,12.76,AAA
#50e0d0,#000000,12.91,AAA
#50e0e0,#000000,13.08,AAA
#50e0f0,#000000,13.26,AAA
#50f000,#000000,13.81,AAA
#50f010,#000000,13.81,AAA
#50f020,#000000,13.83,AAA
#50f030,#000000,13.85,AAA
#50f040,#000000,13.88,AAA
#50f050,#000000,13.92,AAA
#50f060,#000000,13.97,AAA
#50f070,#000000,14.04,AAA
#50f080,#000000,14.12,AAA
#50f090,#000000,14.21,AAA
#50f0a0,#000000,14.31,AAA
#50f0b0,#000000,14.43,AAA
#50f0c0,#000000,14.57,AAA
#50f0d0,#000000,14.72,AAA
#50f0e0,#000000,14.88,AAA
#50f0f0,#000000,15.06,AAA
#600000,#ffffff,14.02,AAA
#600010,#ffffff,13.95,AAA
#600020,#ffffff,13.83,AAA
#600030,#ffffff,13.64,AAA
#600040,#ffffff,13.36,AAA
#600050,#ffffff,13.02,AAA
#600060,#ffffff,12.6,AAA
#600070,#ffffff,12.13,AAA
#600080,#ffffff,11.61,AAA
#600090,#ffffff,11.05,AAA
#6000a0,#ffffff,10.47,AAA
#6000b0,#ffffff,9.89,AAA
#6000c0,#ffffff,9.3,AAA
#6000d0,#ffffff,8.72,AAA
#6000e0,#ffffff,8.16,AAA
#6000f0,#ffffff,7.62,AAA
#601000,#ffffff,13.36,AAA
#601010,#ffffff,13.3,AAA
#601020,#ffffff,13.19,AAA
#601030,#ffffff,13.01,AAA
#601040,#ffffff,12.76,AAA
#601050,#ffffff,12.45,AAA
#601060,#ffffff,12.07,AAA
